sample_id,file_path,language,smell_type,entity_name,ground_truth
MLCQ_4817472_FeatureEnvy,taverna-perspective-myexperiment/src/main/java/org/apache/taverna/ui/perspectives/myexperiment/model/Pack.java,java,FeatureEnvy,getRequiredAPIElements,0
MLCQ_4817472_LongMethod,taverna-perspective-myexperiment/src/main/java/org/apache/taverna/ui/perspectives/myexperiment/model/Pack.java,java,LongMethod,getRequiredAPIElements,0
MLCQ_4359175_LargeClass,java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/util/streams/LoopingAlphabetStream.java,java,LargeClass,LoopingAlphabetStream,0
MLCQ_4359175_DataClass,java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/util/streams/LoopingAlphabetStream.java,java,DataClass,LoopingAlphabetStream,0
MLCQ_4792710_LargeClass,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/InlineExpressionParser.java,java,LargeClass,InlineExpressionParser,0
MLCQ_4792710_DataClass,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/InlineExpressionParser.java,java,DataClass,InlineExpressionParser,0
MLCQ_9018312_LargeClass,solr/core/src/java/org/apache/solr/search/facet/MinMaxAgg.java,java,LargeClass,ComparableMerger,0
MLCQ_9018312_DataClass,solr/core/src/java/org/apache/solr/search/facet/MinMaxAgg.java,java,DataClass,ComparableMerger,0
MLCQ_4580142_LargeClass,fop-core/src/main/java/org/apache/fop/layoutmgr/BalancingColumnBreakingAlgorithm.java,java,LargeClass,BalancingColumnBreakingAlgorithm,0
MLCQ_4580142_DataClass,fop-core/src/main/java/org/apache/fop/layoutmgr/BalancingColumnBreakingAlgorithm.java,java,DataClass,BalancingColumnBreakingAlgorithm,0
MLCQ_7369379_LargeClass,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,java,LargeClass,HttpTraceEndpointAutoConfiguration,0
MLCQ_7369379_DataClass,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,java,DataClass,HttpTraceEndpointAutoConfiguration,0
MLCQ_7754600_FeatureEnvy,brooklyn-server/rest/rest-api/src/main/java/org/apache/brooklyn/rest/domain/ApiError.java,java,FeatureEnvy,equals,0
MLCQ_7754600_LongMethod,brooklyn-server/rest/rest-api/src/main/java/org/apache/brooklyn/rest/domain/ApiError.java,java,LongMethod,equals,0
MLCQ_5241906_DataClass,samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java,java,DataClass,DataProviderException,0
MLCQ_5241906_LargeClass,samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java,java,LargeClass,DataProviderException,0
MLCQ_7864012_LongMethod,geode-core/src/main/java/org/apache/geode/cache/EvictionAction.java,java,LongMethod,parseAction,0
MLCQ_7864012_FeatureEnvy,geode-core/src/main/java/org/apache/geode/cache/EvictionAction.java,java,FeatureEnvy,parseAction,0
MLCQ_9136234_LargeClass,UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ItemContent.java,java,LargeClass,ItemContent,0
MLCQ_9136234_DataClass,UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ItemContent.java,java,DataClass,ItemContent,1
MLCQ_8775243_LongMethod,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFileSystem.java,java,LongMethod,FSDataBoundedInputStream,0
MLCQ_8775243_FeatureEnvy,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/ChecksumFileSystem.java,java,FeatureEnvy,FSDataBoundedInputStream,0
MLCQ_7521109_LargeClass,spring-hadoop-core/src/main/java/org/springframework/data/hadoop/fs/FileSystemFactoryBean.java,java,LargeClass,FileSystemFactoryBean,0
MLCQ_7521109_DataClass,spring-hadoop-core/src/main/java/org/springframework/data/hadoop/fs/FileSystemFactoryBean.java,java,DataClass,FileSystemFactoryBean,0
MLCQ_4778425_LongMethod,sentry-solr/solr-sentry-handlers/src/main/java/org/apache/solr/update/processor/UpdateIndexAuthorizationProcessorFactory.java,java,LongMethod,getInstance,0
MLCQ_4778425_FeatureEnvy,sentry-solr/solr-sentry-handlers/src/main/java/org/apache/solr/update/processor/UpdateIndexAuthorizationProcessorFactory.java,java,FeatureEnvy,getInstance,0
MLCQ_8719880_LongMethod,bundles/org.eclipse.swt/Eclipse SWT/common/org/eclipse/swt/graphics/Resource.java,java,LongMethod,Resource,0
MLCQ_8719880_FeatureEnvy,bundles/org.eclipse.swt/Eclipse SWT/common/org/eclipse/swt/graphics/Resource.java,java,FeatureEnvy,Resource,0
MLCQ_7798138_DataClass,geode-management/src/main/java/org/apache/geode/cache/configuration/SerializationRegistrationType.java,java,DataClass,SerializationRegistrationType,1
MLCQ_7798138_LargeClass,geode-management/src/main/java/org/apache/geode/cache/configuration/SerializationRegistrationType.java,java,LargeClass,SerializationRegistrationType,0
MLCQ_4383462_LongMethod,plugins/openldap.config.editor/src/main/java/org/apache/directory/studio/openldap/config/editor/dialogs/ServerIdDialog.java,java,LongMethod,createServerIdEditGroup,0
MLCQ_4383462_FeatureEnvy,plugins/openldap.config.editor/src/main/java/org/apache/directory/studio/openldap/config/editor/dialogs/ServerIdDialog.java,java,FeatureEnvy,createServerIdEditGroup,0
MLCQ_4827314_DataClass,core/metamodel/src/main/java/org/apache/isis/core/metamodel/facets/actions/layout/NamedFacetForActionXml.java,java,DataClass,NamedFacetForActionXml,0
MLCQ_4827314_LargeClass,core/metamodel/src/main/java/org/apache/isis/core/metamodel/facets/actions/layout/NamedFacetForActionXml.java,java,LargeClass,NamedFacetForActionXml,0
MLCQ_9484885_FeatureEnvy,hadoop-common-project/hadoop-registry/src/main/java/org/apache/hadoop/registry/server/dns/ContainerServiceRecordProcessor.java,java,FeatureEnvy,createAInfo,0
MLCQ_9484885_LongMethod,hadoop-common-project/hadoop-registry/src/main/java/org/apache/hadoop/registry/server/dns/ContainerServiceRecordProcessor.java,java,LongMethod,createAInfo,0
MLCQ_5702663_LongMethod,storm-client/src/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutor.java,java,LongMethod,prepare,0
MLCQ_5702663_FeatureEnvy,storm-client/src/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutor.java,java,FeatureEnvy,prepare,0
MLCQ_6459836_LongMethod,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,java,LongMethod,buildNode79,0
MLCQ_6459836_FeatureEnvy,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,java,FeatureEnvy,buildNode79,0
MLCQ_8263441_LargeClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/idea/lang/SimpleBacktrackingBug325745TestLanguageElementTypeProvider.java,java,LargeClass,ExpressionFactory,0
MLCQ_8263441_DataClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/idea/lang/SimpleBacktrackingBug325745TestLanguageElementTypeProvider.java,java,DataClass,ExpressionFactory,0
MLCQ_8813925_LongMethod,airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java,java,LongMethod,recv_registerComputeResource,0
MLCQ_8813925_FeatureEnvy,airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java,java,FeatureEnvy,recv_registerComputeResource,0
MLCQ_4157934_LongMethod,core/src/main/java/org/apache/calcite/avatica/proto/Requests.java,java,LongMethod,clearOneof,0
MLCQ_4157934_FeatureEnvy,core/src/main/java/org/apache/calcite/avatica/proto/Requests.java,java,FeatureEnvy,clearOneof,0
MLCQ_8102677_LongMethod,org.eclipse.xtext.xtext.ide/src-gen/org/eclipse/xtext/xtext/ide/contentassist/antlr/internal/InternalXtextParser.java,java,LongMethod,rule__GeneratedMetamodel__EPackageAssignment_2,0
MLCQ_8102677_FeatureEnvy,org.eclipse.xtext.xtext.ide/src-gen/org/eclipse/xtext/xtext/ide/contentassist/antlr/internal/InternalXtextParser.java,java,FeatureEnvy,rule__GeneratedMetamodel__EPackageAssignment_2,0
MLCQ_7798188_DataClass,geode-experimental-driver/src/main/java/org/apache/geode/experimental/driver/ValueEncoder.java,java,DataClass,ValueEncoder,0
MLCQ_7798188_LargeClass,geode-experimental-driver/src/main/java/org/apache/geode/experimental/driver/ValueEncoder.java,java,LargeClass,ValueEncoder,1
MLCQ_4000540_LargeClass,modules/kernel/src/org/apache/axis2/deployment/resolver/AARFileBasedURIResolver.java,java,LargeClass,AARFileBasedURIResolver,0
MLCQ_4000540_DataClass,modules/kernel/src/org/apache/axis2/deployment/resolver/AARFileBasedURIResolver.java,java,DataClass,AARFileBasedURIResolver,0
MLCQ_8083609_DataClass,org.eclipse.xtext/src/org/eclipse/xtext/resource/ClasspathUriUtil.java,java,DataClass,ClasspathUriUtil,0
MLCQ_8083609_LargeClass,org.eclipse.xtext/src/org/eclipse/xtext/resource/ClasspathUriUtil.java,java,LargeClass,ClasspathUriUtil,0
MLCQ_7113239_LargeClass,jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/HashMap.java,java,LargeClass,EntrySet,0
MLCQ_7113239_DataClass,jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/HashMap.java,java,DataClass,EntrySet,0
MLCQ_9201031_LongMethod,UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ResourceConfigurationBlock.java,java,LongMethod,getKeys,0
MLCQ_9201031_FeatureEnvy,UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ResourceConfigurationBlock.java,java,FeatureEnvy,getKeys,0
MLCQ_7221713_LongMethod,reactor-core/src/main/java/reactor/core/publisher/FluxBuffer.java,java,LongMethod,onComplete,0
MLCQ_7221713_FeatureEnvy,reactor-core/src/main/java/reactor/core/publisher/FluxBuffer.java,java,FeatureEnvy,onComplete,0
MLCQ_5506218_LongMethod,remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,java,LongMethod,headerEncode,0
MLCQ_5506218_FeatureEnvy,remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,java,FeatureEnvy,headerEncode,0
MLCQ_5790828_LongMethod,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,java,LongMethod,handleHeaderFooter,0
MLCQ_5790828_FeatureEnvy,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,java,FeatureEnvy,handleHeaderFooter,0
MLCQ_8233737_DataClass,blocks/cocoon-portal/cocoon-portal-impl/src/main/java/org/apache/cocoon/portal/services/aspects/support/BasicAspectContextImpl.java,java,DataClass,BasicAspectContextImpl,0
MLCQ_8233737_LargeClass,blocks/cocoon-portal/cocoon-portal-impl/src/main/java/org/apache/cocoon/portal/services/aspects/support/BasicAspectContextImpl.java,java,LargeClass,BasicAspectContextImpl,0
MLCQ_7888064_LongMethod,src/com/facebook/buck/core/model/impl/InMemoryBuildFileTree.java,java,LongMethod,collectBasePaths,0
MLCQ_7888064_FeatureEnvy,src/com/facebook/buck/core/model/impl/InMemoryBuildFileTree.java,java,FeatureEnvy,collectBasePaths,0
MLCQ_9177949_LargeClass,model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java,java,LargeClass,ReportItemThemeState,0
MLCQ_9177949_DataClass,model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java,java,DataClass,ReportItemThemeState,0
MLCQ_3814315_LargeClass,artemis-server/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/NodeAnnounceMessage.java,java,LargeClass,NodeAnnounceMessage,0
MLCQ_3814315_DataClass,artemis-server/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/NodeAnnounceMessage.java,java,DataClass,NodeAnnounceMessage,0
MLCQ_9548458_LargeClass,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/sink/ganglia/GangliaSink30.java,java,LargeClass,GangliaSink30,0
MLCQ_9548458_DataClass,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/sink/ganglia/GangliaSink30.java,java,DataClass,GangliaSink30,0
MLCQ_4690765_LargeClass,core/src/main/java/org/apache/hama/ipc/AsyncServer.java,java,LargeClass,NioServerListener,1
MLCQ_4690765_DataClass,core/src/main/java/org/apache/hama/ipc/AsyncServer.java,java,DataClass,NioServerListener,0
MLCQ_3763789_LongMethod,jstorm-core/src/main/java/backtype/storm/generated/Nimbus.java,java,LongMethod,findByThriftIdOrThrow,0
MLCQ_3763789_FeatureEnvy,jstorm-core/src/main/java/backtype/storm/generated/Nimbus.java,java,FeatureEnvy,findByThriftIdOrThrow,0
MLCQ_4029077_LargeClass,sdks/java/io/hcatalog/src/main/java/org/apache/beam/sdk/io/hcatalog/HCatalogIO.java,java,LargeClass,Builder,0
MLCQ_4029077_DataClass,sdks/java/io/hcatalog/src/main/java/org/apache/beam/sdk/io/hcatalog/HCatalogIO.java,java,DataClass,Builder,0
MLCQ_6854666_LargeClass,src/main/java/com/google/security/zynamics/reil/algorithms/mono2/registertracking/RegisterSetLatticeElement.java,java,LargeClass,RegisterSetLatticeElement,0
MLCQ_6854666_DataClass,src/main/java/com/google/security/zynamics/reil/algorithms/mono2/registertracking/RegisterSetLatticeElement.java,java,DataClass,RegisterSetLatticeElement,0
MLCQ_8230789_LongMethod,core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/TraversableGenerator.java,java,LongMethod,addAncestorPath,0
MLCQ_8230789_FeatureEnvy,core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/TraversableGenerator.java,java,FeatureEnvy,addAncestorPath,0
MLCQ_5202532_FeatureEnvy,minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-core/src/main/java/org/apache/nifi/minifi/status/StatusConfigReporter.java,java,FeatureEnvy,RequestItem,0
MLCQ_5202532_LongMethod,minifi-nar-bundles/minifi-framework-bundle/minifi-framework/minifi-framework-core/src/main/java/org/apache/nifi/minifi/status/StatusConfigReporter.java,java,LongMethod,RequestItem,0
MLCQ_7942242_LargeClass,org.eclipse.texlipse/source/org/eclipse/texlipse/builder/XelatexRunner.java,java,LargeClass,XelatexRunner,0
MLCQ_7942242_DataClass,org.eclipse.texlipse/source/org/eclipse/texlipse/builder/XelatexRunner.java,java,DataClass,XelatexRunner,0
MLCQ_4950142_LongMethod,juneau-core/juneau-marshall/src/main/java/org/apache/juneau/jsonschema/JsonSchemaGeneratorBuilder.java,java,LongMethod,useInterfaceProxies,0
MLCQ_4950142_FeatureEnvy,juneau-core/juneau-marshall/src/main/java/org/apache/juneau/jsonschema/JsonSchemaGeneratorBuilder.java,java,FeatureEnvy,useInterfaceProxies,0
MLCQ_8038156_LargeClass,org.eclipse.xtext.ide.tests/testlang-src-gen/org/eclipse/xtext/ide/tests/testlanguage/testLanguage/TypeDeclaration.java,java,LargeClass,TypeDeclaration,0
MLCQ_8038156_DataClass,org.eclipse.xtext.ide.tests/testlang-src-gen/org/eclipse/xtext/ide/tests/testlanguage/testLanguage/TypeDeclaration.java,java,DataClass,TypeDeclaration,0
MLCQ_9345946_LongMethod,src/java.desktop/share/classes/javax/swing/JTree.java,java,LongMethod,selectAllAccessibleSelection,0
MLCQ_9345946_FeatureEnvy,src/java.desktop/share/classes/javax/swing/JTree.java,java,FeatureEnvy,selectAllAccessibleSelection,0
MLCQ_8723959_LongMethod,examples/org.eclipse.swt.examples/src/org/eclipse/swt/examples/accessibility/CTable.java,java,LongMethod,headerHideToolTip,0
MLCQ_8723959_FeatureEnvy,examples/org.eclipse.swt.examples/src/org/eclipse/swt/examples/accessibility/CTable.java,java,FeatureEnvy,headerHideToolTip,0
MLCQ_9140119_LongMethod,UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/widget/SortingFormPropertyDescriptor.java,java,LongMethod,addElementEvent,0
MLCQ_9140119_FeatureEnvy,UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/widget/SortingFormPropertyDescriptor.java,java,FeatureEnvy,addElementEvent,0
MLCQ_6201491_LongMethod,multiuser/api/che-multiuser-api-permission/src/main/java/org/eclipse/che/multiuser/api/permission/server/jpa/JpaSystemPermissionsDao.java,java,LongMethod,getEntity,0
MLCQ_6201491_FeatureEnvy,multiuser/api/che-multiuser-api-permission/src/main/java/org/eclipse/che/multiuser/api/permission/server/jpa/JpaSystemPermissionsDao.java,java,FeatureEnvy,getEntity,0
MLCQ_4875170_LargeClass,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/observation/filter/GlobbingPathHelper.java,java,LargeClass,GlobbingPathHelper,1
MLCQ_4875170_DataClass,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/observation/filter/GlobbingPathHelper.java,java,DataClass,GlobbingPathHelper,0
MLCQ_7600342_DataClass,addon-cloud/src/main/java/org/springframework/roo/addon/cloud/CloudOperationsImpl.java,java,DataClass,CloudOperationsImpl,0
MLCQ_7600342_LargeClass,addon-cloud/src/main/java/org/springframework/roo/addon/cloud/CloudOperationsImpl.java,java,LargeClass,CloudOperationsImpl,0
MLCQ_4493485_FeatureEnvy,ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/EvaluationOfEventProperties.java,java,FeatureEnvy,getPropertyGetter,0
MLCQ_4493485_LongMethod,ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/EvaluationOfEventProperties.java,java,LongMethod,getPropertyGetter,0
MLCQ_3878622_LargeClass,server/tserver/src/main/java/org/apache/accumulo/tserver/InMemoryMap.java,java,LargeClass,SampleMap,0
MLCQ_3878622_DataClass,server/tserver/src/main/java/org/apache/accumulo/tserver/InMemoryMap.java,java,DataClass,SampleMap,0
MLCQ_6972360_FeatureEnvy,guava/src/com/google/common/collect/Multisets.java,java,FeatureEnvy,equals,0
MLCQ_6972360_LongMethod,guava/src/com/google/common/collect/Multisets.java,java,LongMethod,equals,0
MLCQ_7605359_DataClass,plugins/org.springframework.ide.eclipse.data.core/src/main/java/org/springframework/ide/eclipse/data/jdt/core/InvalidParameterTypeMarkerResolutionGenerator.java,java,DataClass,InvalidParameterTypeMarkerResolutionGenerator,0
MLCQ_7605359_LargeClass,plugins/org.springframework.ide.eclipse.data.core/src/main/java/org/springframework/ide/eclipse/data/jdt/core/InvalidParameterTypeMarkerResolutionGenerator.java,java,LargeClass,InvalidParameterTypeMarkerResolutionGenerator,0
MLCQ_3799104_FeatureEnvy,jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java,java,FeatureEnvy,rmpath,0
MLCQ_3799104_LongMethod,jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java,java,LongMethod,rmpath,0
MLCQ_5417605_LongMethod,openejb-eclipse-plugin/plugins/org.apache.openejb.builder/src/main/java/org/apache/openejb/builder/Model.java,java,LongMethod,getModel,0
MLCQ_5417605_FeatureEnvy,openejb-eclipse-plugin/plugins/org.apache.openejb.builder/src/main/java/org/apache/openejb/builder/Model.java,java,FeatureEnvy,getModel,0
MLCQ_6151008_LongMethod,core/plugins/org.eclipse.dltk.launching/src/org/eclipse/dltk/launching/ScriptLaunchUtil.java,java,LongMethod,traceExecution,0
MLCQ_6151008_FeatureEnvy,core/plugins/org.eclipse.dltk.launching/src/org/eclipse/dltk/launching/ScriptLaunchUtil.java,java,FeatureEnvy,traceExecution,0
MLCQ_9115884_FeatureEnvy,model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/TOCHandle.java,java,FeatureEnvy,doGetColorHandle,0
MLCQ_9115884_LongMethod,model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/TOCHandle.java,java,LongMethod,doGetColorHandle,0
MLCQ_9379644_FeatureEnvy,src/java.xml.crypto/share/classes/com/sun/org/apache/xml/internal/security/c14n/ClassLoaderUtils.java,java,FeatureEnvy,loadClass2,0
MLCQ_9379644_LongMethod,src/java.xml.crypto/share/classes/com/sun/org/apache/xml/internal/security/c14n/ClassLoaderUtils.java,java,LongMethod,loadClass2,0
MLCQ_5000200_LargeClass,providers/glesys/src/main/java/org/jclouds/glesys/options/AddDomainOptions.java,java,LargeClass,Builder,0
MLCQ_5000200_DataClass,providers/glesys/src/main/java/org/jclouds/glesys/options/AddDomainOptions.java,java,DataClass,Builder,0
MLCQ_9009658_LongMethod,solr/core/src/java/org/apache/solr/update/PeerSyncWithLeader.java,java,LongMethod,PeerSyncWithLeader,0
MLCQ_9009658_FeatureEnvy,solr/core/src/java/org/apache/solr/update/PeerSyncWithLeader.java,java,FeatureEnvy,PeerSyncWithLeader,0
MLCQ_4368175_DataClass,maven-plugins/wadl2java-plugin/src/main/java/org/apache/cxf/maven_plugin/common/ForkOnceCodeGenerator.java,java,DataClass,ForkOnceCodeGenerator,0
MLCQ_4368175_LargeClass,maven-plugins/wadl2java-plugin/src/main/java/org/apache/cxf/maven_plugin/common/ForkOnceCodeGenerator.java,java,LargeClass,ForkOnceCodeGenerator,0
MLCQ_7502933_LongMethod,.mvn/wrapper/MavenWrapperDownloader.java,java,LongMethod,downloadFileFromURL,0
MLCQ_7502933_FeatureEnvy,.mvn/wrapper/MavenWrapperDownloader.java,java,FeatureEnvy,downloadFileFromURL,0
MLCQ_6145494_LongMethod,core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/DebugConsoleManager.java,java,LongMethod,createConsole,0
MLCQ_6145494_FeatureEnvy,core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/DebugConsoleManager.java,java,FeatureEnvy,createConsole,0
MLCQ_5004854_FeatureEnvy,gateway-provider-rewrite/src/main/java/org/apache/knox/gateway/filter/rewrite/impl/UrlRewriteContextImpl.java,java,FeatureEnvy,UrlRewriteContextImpl,0
MLCQ_5004854_LongMethod,gateway-provider-rewrite/src/main/java/org/apache/knox/gateway/filter/rewrite/impl/UrlRewriteContextImpl.java,java,LongMethod,UrlRewriteContextImpl,0
MLCQ_7071050_FeatureEnvy,xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/DTMDocumentImpl.java,java,FeatureEnvy,getStringValue,0
MLCQ_7071050_LongMethod,xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/DTMDocumentImpl.java,java,LongMethod,getStringValue,0
MLCQ_8930850_DataClass,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,java,DataClass,get_schema_with_environment_context_argsStandardScheme,0
MLCQ_8930850_LargeClass,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,java,LargeClass,get_schema_with_environment_context_argsStandardScheme,1
MLCQ_6717886_LargeClass,litho-widget/src/main/java/com/facebook/litho/widget/ComponentRenderInfo.java,java,LargeClass,ComponentRenderInfo,0
MLCQ_6717886_DataClass,litho-widget/src/main/java/com/facebook/litho/widget/ComponentRenderInfo.java,java,DataClass,ComponentRenderInfo,1
MLCQ_8131217_DataClass,org.eclipse.xtext.ide.tests/xtend-gen/org/eclipse/xtext/ide/tests/testlanguage/ide/TestLanguageIdeModule.java,java,DataClass,TestLanguageIdeModule,0
MLCQ_8131217_LargeClass,org.eclipse.xtext.ide.tests/xtend-gen/org/eclipse/xtext/ide/tests/testlanguage/ide/TestLanguageIdeModule.java,java,LargeClass,TestLanguageIdeModule,0
MLCQ_8547261_DataClass,plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java,DataClass,BaremetalPingPxeResource,0
MLCQ_8547261_LargeClass,plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,java,LargeClass,BaremetalPingPxeResource,0
MLCQ_9506659_LongMethod,hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/router/ConnectionPoolId.java,java,LongMethod,ConnectionPoolId,0
MLCQ_9506659_FeatureEnvy,hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/router/ConnectionPoolId.java,java,FeatureEnvy,ConnectionPoolId,0
MLCQ_3868102_LongMethod,shell/src/main/java/org/apache/accumulo/shell/Shell.java,java,LongMethod,getDefaultPrompt,0
MLCQ_3868102_FeatureEnvy,shell/src/main/java/org/apache/accumulo/shell/Shell.java,java,FeatureEnvy,getDefaultPrompt,0
MLCQ_7641912_LongMethod,itest/misc/src/integration-test/java/org/springframework/security/context/SecurityContextHolderMTTests.java,java,LongMethod,testSynchronizationGlobal,0
MLCQ_7641912_FeatureEnvy,itest/misc/src/integration-test/java/org/springframework/security/context/SecurityContextHolderMTTests.java,java,FeatureEnvy,testSynchronizationGlobal,0
MLCQ_8703582_LargeClass,tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug491167_TableCursorScrolling.java,java,LargeClass,Bug491167_TableCursorScrolling,0
MLCQ_8703582_DataClass,tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug491167_TableCursorScrolling.java,java,DataClass,Bug491167_TableCursorScrolling,0
MLCQ_7269177_LargeClass,visualvm/libs.profiler/profiler.api/src/org/graalvm/visualvm/lib/profiler/spi/project/ProjectProfilingSupportProvider.java,java,LargeClass,Basic,0
MLCQ_7269177_DataClass,visualvm/libs.profiler/profiler.api/src/org/graalvm/visualvm/lib/profiler/spi/project/ProjectProfilingSupportProvider.java,java,DataClass,Basic,0
MLCQ_8844288_FeatureEnvy,airavata-services/profile-service/profile-service-server/src/main/java/org/apache/airavata/service/profile/handlers/UserProfileServiceHandler.java,java,FeatureEnvy,getIAMUserProfileUpdater,0
MLCQ_8844288_LongMethod,airavata-services/profile-service/profile-service-server/src/main/java/org/apache/airavata/service/profile/handlers/UserProfileServiceHandler.java,java,LongMethod,getIAMUserProfileUpdater,0
MLCQ_6562164_LongMethod,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/registry/EditorDescriptor.java,java,LongMethod,getEditorMatchingStrategy,0
MLCQ_6562164_FeatureEnvy,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/registry/EditorDescriptor.java,java,FeatureEnvy,getEditorMatchingStrategy,0
MLCQ_7824232_LongMethod,geode-core/src/main/java/org/apache/geode/cache/DataPolicy.java,java,LongMethod,fromString,0
MLCQ_7824232_FeatureEnvy,geode-core/src/main/java/org/apache/geode/cache/DataPolicy.java,java,FeatureEnvy,fromString,0
MLCQ_9209481_LongMethod,src/java.xml/share/classes/com/sun/org/apache/xalan/internal/xsltc/dom/DocumentCache.java,java,LongMethod,DocumentCache,0
MLCQ_9209481_FeatureEnvy,src/java.xml/share/classes/com/sun/org/apache/xalan/internal/xsltc/dom/DocumentCache.java,java,FeatureEnvy,DocumentCache,0
MLCQ_5478880_LongMethod,broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryImpl.java,java,LongMethod,open,0
MLCQ_5478880_FeatureEnvy,broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryImpl.java,java,FeatureEnvy,open,0
