project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
5385,file_49432.py,Java,,662,10,56,19,Inappropriate Intimacy,Minor,Split Class,0,22,24,374,33.62,0.6,16
6587,file_49435.py,Java,Angular,965,36,65,15,Primitive Obsession,Critical,Rename Variable,0,28,14,476,63.93,0.688,17
7892,file_49443.py,Java,Angular,1070,37,38,19,Feature Envy,Minor,Encapsulate Field,1,58,2,130,84.73,0.99,16
7824,file_49446.py,Java,Spring,257,17,49,1,Large Class,Major,Move Method,0,48,6,253,34.17,0.085,9
8253,file_49450.py,Java,Flask,1524,13,31,1,Message Chains,Major,Remove Dead Code,1,17,14,166,70.03,0.446,4
6132,file_49451.py,Java,Django,1213,33,17,14,Data Clumps,Critical,Introduce Parameter Object,0,51,13,193,29.34,0.453,1
9807,file_49455.py,Java,Flask,305,7,9,8,Primitive Obsession,Major,Move Method,1,49,15,468,14.46,0.668,4
4120,file_49456.py,Java,Flask,1978,1,36,8,Shotgun Surgery,Critical,Extract Class,1,47,2,477,57.59,0.74,15
6669,file_49461.py,Java,Flask,1262,26,25,2,Large Class,Critical,Rename Variable,1,12,26,117,22.47,0.009,12
8320,file_49462.py,Java,Angular,123,25,77,7,Temporary Field,Minor,Simplify Conditional,0,53,14,276,67.16,0.557,1
2222,file_49466.py,Java,Django,1591,49,32,18,Speculative Generality,Critical,Extract Method,0,36,30,274,31.78,0.037,12
6608,file_49469.py,Java,React,1567,12,78,11,Inappropriate Intimacy,Critical,Extract Method,1,36,35,334,92.7,0.805,15
8748,file_49471.py,Java,Angular,846,44,16,16,Duplicated Code,Minor,Replace Conditional with Polymorphism,0,7,29,219,52.74,0.858,16
9613,file_49482.py,Java,React,681,20,5,2,God Class,Major,Move Method,0,50,10,96,64.65,0.91,4
7433,file_49493.py,Java,Spring,957,34,6,13,Feature Envy,Critical,Encapsulate Field,0,44,25,398,30.89,0.224,13
8301,file_49496.py,Java,,537,31,38,2,Large Class,Critical,Replace Conditional with Polymorphism,1,13,8,426,38.09,0.884,7
9002,file_49497.py,Java,Angular,971,35,5,15,Feature Envy,Critical,Replace Conditional with Polymorphism,1,40,33,286,68.22,0.257,17
4518,file_49499.py,Java,Angular,334,3,31,13,Speculative Generality,Critical,Encapsulate Field,1,21,25,423,33.49,0.446,8
8263,file_49518.py,Java,Spring,1072,32,49,4,Switch Statements,Minor,Rename Variable,1,18,11,426,32.73,0.54,11
6949,file_49528.py,Java,,1790,15,19,7,Feature Envy,Major,Replace Conditional with Polymorphism,0,25,24,349,32.95,0.932,0
2103,file_49530.py,Java,Angular,305,47,71,2,Duplicated Code,Major,Encapsulate Field,1,23,36,380,74.73,0.582,18
8392,file_49561.py,Java,,1923,26,47,18,Data Clumps,Critical,Extract Method,1,22,34,158,59.71,0.242,18
2705,file_49594.py,Java,Django,1731,2,57,10,Large Class,Minor,Encapsulate Field,1,38,31,124,30.81,0.827,19
2627,file_49608.py,Java,Angular,1834,11,19,11,Long Method,Minor,Rename Variable,0,18,8,490,77.86,0.202,1
5616,file_49609.py,Java,Django,676,18,60,9,Switch Statements,Minor,Move Method,1,14,24,315,53.52,0.372,4
9487,file_49614.py,Java,Flask,1772,23,31,1,Long Method,Major,Extract Class,0,32,24,16,20.13,0.4,1
8113,file_49615.py,Java,Django,1993,31,25,15,Large Class,Critical,Encapsulate Field,1,9,14,85,29.25,0.191,13
2154,file_49617.py,Java,Flask,578,36,47,17,Feature Envy,Critical,Introduce Parameter Object,1,52,2,356,46.26,0.191,4
5606,file_49629.py,Java,React,1534,5,1,8,Switch Statements,Major,Move Method,0,21,24,497,70.75,0.36,17
7003,file_49635.py,Java,,93,38,60,14,Dead Code,Major,Introduce Parameter Object,1,29,37,441,56.84,0.035,2
6450,file_49646.py,Java,,263,12,29,9,God Class,Critical,Remove Dead Code,1,17,32,240,24.08,0.836,7
2975,file_49647.py,Java,,1492,12,44,1,Temporary Field,Critical,Inline Method,0,8,1,47,97.56,0.955,15
6237,file_49655.py,Java,Django,471,38,4,4,Temporary Field,Major,Remove Dead Code,1,53,28,77,12.91,0.523,14
2886,file_49657.py,Java,Django,1155,42,55,16,Feature Envy,Critical,Inline Method,1,8,32,136,20.01,0.728,8
7435,file_49668.py,Java,React,1691,12,43,10,Long Method,Major,Remove Dead Code,0,21,37,251,13.66,0.084,2
7902,file_49670.py,Java,Django,1263,11,69,4,Feature Envy,Critical,Introduce Parameter Object,0,44,16,466,66.78,0.81,9
7069,file_49674.py,Java,Angular,1176,48,73,4,God Class,Minor,Rename Variable,1,26,23,422,61.13,0.085,6
2249,file_49692.py,Java,,1362,8,62,18,Primitive Obsession,Minor,Simplify Conditional,0,44,17,157,92.57,0.123,6
3902,file_49695.py,Java,Angular,716,30,65,9,Switch Statements,Minor,Extract Class,0,47,27,224,42.32,0.964,12
9034,file_49702.py,Java,Flask,1514,31,61,14,Dead Code,Critical,Replace Conditional with Polymorphism,1,29,34,493,49.35,0.301,3
5877,file_49706.py,Java,React,326,41,28,13,Duplicated Code,Major,Rename Variable,1,51,1,373,28.65,0.009,16
5843,file_49717.py,Java,React,56,21,10,12,Switch Statements,Minor,Remove Dead Code,0,27,31,293,34.84,0.153,6
1637,file_49723.py,Java,Spring,776,47,19,9,God Class,Minor,Inline Method,0,36,15,179,60.56,0.35,15
4237,file_49734.py,Java,Flask,1857,16,49,12,Speculative Generality,Major,Introduce Parameter Object,0,52,20,208,17.1,0.284,15
6165,file_49740.py,Java,,103,33,2,6,Data Clumps,Minor,Encapsulate Field,1,46,4,257,17.57,0.55,10
5672,file_49746.py,Java,Flask,622,4,17,8,Speculative Generality,Minor,Rename Variable,0,23,5,456,57.8,0.055,10
5019,file_49750.py,Java,,912,17,69,15,Large Class,Minor,Simplify Conditional,0,36,7,421,69.51,0.461,9
5715,file_49751.py,Java,Flask,1555,6,44,12,Speculative Generality,Minor,Inline Method,1,50,15,396,44.76,0.018,14
4801,file_49761.py,Java,Spring,732,27,74,2,Data Clumps,Minor,Split Class,1,23,28,259,10.8,0.02,7
7633,file_49769.py,Java,Django,1081,1,15,16,Primitive Obsession,Critical,Rename Variable,1,34,9,393,95.33,0.51,4
8160,file_49773.py,Java,Angular,1083,4,29,3,Message Chains,Minor,Remove Dead Code,1,13,5,58,31.01,0.932,9
6559,file_49775.py,Java,Django,606,18,54,2,Lazy Class,Minor,Encapsulate Field,1,23,21,80,55.28,0.716,2
4808,file_49777.py,Java,Flask,951,45,43,12,God Class,Major,Inline Method,1,23,33,439,57.87,0.782,6
8774,file_49791.py,Java,Spring,1154,30,40,11,Large Class,Critical,Split Class,0,55,14,283,43.9,0.406,16
4838,file_49794.py,Java,Flask,254,33,51,6,God Class,Major,Move Method,1,55,10,119,43.18,0.388,0
6559,file_49795.py,Java,Django,1650,41,18,19,Long Method,Critical,Extract Class,1,38,37,162,14.41,0.787,17
9691,file_49801.py,Java,Flask,473,48,78,14,Temporary Field,Major,Rename Variable,1,12,7,103,74.43,0.029,5
5392,file_49803.py,Java,Spring,263,3,49,2,Inappropriate Intimacy,Major,Move Method,0,32,6,380,60.79,0.608,6
8719,file_49804.py,Java,Django,89,11,18,4,Primitive Obsession,Major,Simplify Conditional,0,40,16,405,60.78,0.756,5
9718,file_49805.py,Java,Spring,992,28,50,19,Switch Statements,Major,Extract Class,0,43,9,189,51.04,0.583,0
6851,file_49806.py,Java,Angular,1239,35,34,5,Duplicated Code,Minor,Split Class,0,16,21,114,85.65,0.792,18
1675,file_49812.py,Java,Spring,416,7,69,7,Long Method,Critical,Encapsulate Field,1,37,7,45,14.8,0.846,1
9689,file_49817.py,Java,,1628,37,15,4,Inappropriate Intimacy,Minor,Simplify Conditional,1,41,11,383,90.11,0.49,12
3891,file_49820.py,Java,Flask,1024,35,71,15,Dead Code,Minor,Encapsulate Field,0,56,38,87,26.45,0.529,16
9035,file_49822.py,Java,,1865,25,39,3,Shotgun Surgery,Major,Encapsulate Field,0,40,1,389,23.22,0.365,19
4657,file_49829.py,Java,,1116,16,67,1,Large Class,Major,Extract Method,1,37,14,82,67.66,0.718,12
8462,file_49833.py,Java,Spring,310,24,20,15,Long Method,Minor,Encapsulate Field,1,48,4,205,41.28,0.264,2
4689,file_49847.py,Java,Angular,237,29,43,6,Switch Statements,Major,Extract Class,0,53,32,91,78.14,0.037,19
5203,file_49857.py,Java,Django,1270,7,75,1,Message Chains,Major,Extract Class,0,49,27,71,35.31,0.857,13
6481,file_49865.py,Java,Spring,1453,10,70,10,God Class,Minor,Encapsulate Field,0,59,24,255,72.99,0.371,0
4648,file_49869.py,Java,React,1543,1,15,2,Switch Statements,Critical,Remove Dead Code,1,43,21,251,96.45,0.209,7
6511,file_49873.py,Java,Django,1617,39,59,11,Data Clumps,Major,Extract Method,0,9,15,174,63.06,0.859,2
3297,file_49875.py,Java,,1702,2,48,5,Duplicated Code,Critical,Split Class,0,44,21,97,92.34,0.115,19
5396,file_49886.py,Java,Angular,261,20,56,5,Shotgun Surgery,Minor,Encapsulate Field,0,7,7,151,49.93,0.378,5
9094,file_49890.py,Java,Spring,1459,47,11,4,Shotgun Surgery,Major,Move Method,0,43,35,477,79.72,0.497,6
8122,file_49891.py,Java,,1640,28,1,5,Speculative Generality,Minor,Inline Method,0,39,15,197,88.14,0.274,14
7418,file_49900.py,Java,Flask,1903,29,40,17,Large Class,Major,Move Method,1,45,2,250,41.99,0.344,19
4244,file_49912.py,Java,Django,1376,44,67,10,Temporary Field,Critical,Extract Method,1,33,18,401,82.51,0.172,7
6975,file_49915.py,Java,,1383,19,41,5,Data Clumps,Minor,Move Method,1,47,37,143,33.43,0.888,0
9989,file_49918.py,Java,Flask,1100,7,22,13,Large Class,Critical,Simplify Conditional,0,7,16,345,68.64,0.37,2
7019,file_49919.py,Java,Spring,1343,33,70,15,Feature Envy,Critical,Extract Class,0,12,19,36,82.24,0.649,10
4261,file_49934.py,Java,Django,660,6,3,15,Lazy Class,Minor,Encapsulate Field,0,49,18,137,91.42,0.377,7
2878,file_49939.py,Java,Angular,1313,34,43,16,Switch Statements,Minor,Inline Method,1,32,14,334,15.7,0.037,0
9495,file_49951.py,Java,Angular,1119,42,61,11,Shotgun Surgery,Critical,Split Class,1,17,25,131,93.76,0.54,19
3915,file_49952.py,Java,Flask,481,27,72,7,Primitive Obsession,Critical,Replace Conditional with Polymorphism,0,19,15,454,35.08,0.286,1
3942,file_49965.py,Java,React,1023,40,44,2,Dead Code,Critical,Move Method,1,11,6,261,93.81,0.129,6
9986,file_49966.py,Java,,712,39,57,12,Temporary Field,Minor,Split Class,0,59,5,133,75.06,0.782,11
9375,file_49967.py,Java,React,1938,36,21,16,Primitive Obsession,Critical,Simplify Conditional,0,25,7,474,45.32,0.924,13
2287,file_49970.py,Java,Django,1745,37,26,5,Feature Envy,Major,Remove Dead Code,1,5,36,257,11.23,0.669,0
5710,file_49974.py,Java,React,1331,32,67,7,Lazy Class,Minor,Move Method,1,11,23,280,43.52,0.609,5
8773,file_49975.py,Java,React,462,32,28,18,Feature Envy,Major,Introduce Parameter Object,0,16,34,106,81.54,0.426,13
1316,file_49977.py,Java,Flask,1461,23,70,8,Message Chains,Critical,Introduce Parameter Object,1,39,34,331,26.31,0.806,10
8767,file_49987.py,Java,Flask,595,33,54,1,Duplicated Code,Minor,Split Class,0,44,39,191,26.88,0.239,14
5714,file_49989.py,Java,Spring,927,9,50,12,Temporary Field,Critical,Move Method,0,9,18,300,25.52,0.136,1
8143,file_49992.py,Java,Django,456,29,74,12,Dead Code,Major,Remove Dead Code,0,5,8,173,87.55,0.157,13
9947,file_49993.py,Java,Flask,1987,7,78,4,Speculative Generality,Minor,Introduce Parameter Object,1,8,30,121,25.74,0.856,11
5474,file_49998.py,Java,Spring,1721,6,15,19,Speculative Generality,Major,Split Class,0,51,13,361,48.84,0.292,2
9683,file_49999.py,Java,Flask,702,1,29,6,Temporary Field,Minor,Extract Class,0,49,39,451,18.48,0.891,4
3014,file_50016.py,Java,Spring,1723,31,50,10,Duplicated Code,Minor,Remove Dead Code,1,46,27,487,34.38,0.34,14
9456,file_50022.py,Java,React,1099,29,65,9,God Class,Critical,Rename Variable,0,23,15,491,60.91,0.332,16
9620,file_50026.py,Java,Angular,205,8,15,9,Switch Statements,Major,Simplify Conditional,0,7,9,475,30.23,0.826,15
8657,file_50046.py,Java,Angular,555,18,75,2,Feature Envy,Minor,Simplify Conditional,0,30,6,351,77.72,0.424,17
5843,file_50056.py,Java,Spring,1336,14,43,7,Data Clumps,Critical,Simplify Conditional,1,20,12,29,27.43,0.55,9
1300,file_50064.py,Java,Flask,1942,48,29,8,Large Class,Major,Remove Dead Code,1,12,2,256,53.68,0.522,7
9908,file_50065.py,Java,Flask,738,2,63,6,Shotgun Surgery,Minor,Simplify Conditional,1,25,6,235,58.88,0.482,11
7393,file_50070.py,Java,React,409,32,21,15,Data Clumps,Critical,Extract Method,1,54,30,88,44.59,0.089,15
8914,file_50086.py,Java,Flask,568,2,63,14,Dead Code,Critical,Remove Dead Code,0,10,12,25,44.69,0.273,18
9177,file_50095.py,Java,Flask,1674,49,68,11,God Class,Major,Remove Dead Code,1,16,6,134,84.25,0.07,11
7734,file_50097.py,Java,Spring,1975,38,43,10,Speculative Generality,Major,Rename Variable,0,10,14,339,45.0,0.784,10
1869,file_50099.py,Java,Django,861,6,67,11,Primitive Obsession,Minor,Introduce Parameter Object,0,40,11,260,52.51,0.704,18
7429,file_50104.py,Java,React,673,8,77,4,Speculative Generality,Critical,Rename Variable,1,44,22,86,44.15,0.149,1
1566,file_50115.py,Java,React,1290,14,17,4,Shotgun Surgery,Minor,Inline Method,0,40,28,322,29.34,0.982,3
2400,file_50125.py,Java,Spring,691,44,36,4,Temporary Field,Critical,Extract Method,1,43,37,5,83.1,0.72,8
9891,file_50129.py,Java,React,1284,27,43,1,Lazy Class,Critical,Extract Method,0,44,15,94,24.52,0.889,14
5388,file_50132.py,Java,Flask,1908,27,9,10,Speculative Generality,Minor,Inline Method,0,57,39,279,68.59,0.422,4
6960,file_50166.py,Java,React,266,38,71,6,Data Clumps,Critical,Split Class,0,56,36,396,28.7,0.286,3
2045,file_50171.py,Java,Angular,1380,39,5,1,Primitive Obsession,Critical,Remove Dead Code,0,49,32,370,45.97,0.309,6
4866,file_50175.py,Java,,84,14,29,2,God Class,Major,Replace Conditional with Polymorphism,0,12,1,313,93.58,0.085,16
3585,file_50180.py,Java,React,1144,33,68,14,Long Method,Critical,Encapsulate Field,0,46,26,265,58.6,0.077,18
1591,file_50185.py,Java,Django,366,49,7,7,Inappropriate Intimacy,Major,Remove Dead Code,1,55,4,282,21.3,0.33,11
3964,file_50202.py,Java,Django,1372,37,49,2,Inappropriate Intimacy,Minor,Move Method,1,54,36,135,65.29,0.871,18
6616,file_50203.py,Java,,444,38,12,15,Data Clumps,Critical,Encapsulate Field,1,17,7,82,55.12,0.982,13
3919,file_50206.py,Java,Django,914,30,42,19,Feature Envy,Minor,Inline Method,1,29,32,255,37.28,0.777,5
8949,file_50210.py,Java,Spring,1640,10,30,9,Shotgun Surgery,Critical,Split Class,0,47,3,437,20.4,0.202,2
3828,file_50214.py,Java,Spring,476,8,66,19,Duplicated Code,Critical,Rename Variable,0,8,29,117,13.58,0.136,14
4382,file_50216.py,Java,Django,587,9,68,4,Speculative Generality,Critical,Move Method,0,9,11,197,38.15,0.655,4
7129,file_50223.py,Java,React,943,12,53,14,Temporary Field,Minor,Simplify Conditional,0,55,11,329,29.35,0.954,15
9593,file_50242.py,Java,Django,1830,25,20,14,Data Clumps,Critical,Split Class,0,29,26,414,27.64,0.492,12
1877,file_50243.py,Java,Django,1888,28,47,15,Large Class,Critical,Encapsulate Field,1,17,30,70,31.16,0.925,8
6709,file_50245.py,Java,Angular,889,40,1,9,Feature Envy,Major,Introduce Parameter Object,0,54,2,114,86.93,0.09,0
8276,file_50253.py,Java,React,1917,16,50,11,Switch Statements,Major,Split Class,1,10,9,215,90.84,0.474,13
3497,file_50262.py,Java,Flask,1257,47,66,7,Large Class,Major,Extract Method,0,23,38,324,24.1,0.017,15
6850,file_50263.py,Java,Spring,626,11,8,3,God Class,Minor,Extract Method,1,7,2,392,27.16,0.291,19
2787,file_50265.py,Java,Django,256,28,8,12,God Class,Critical,Replace Conditional with Polymorphism,0,19,36,171,78.56,0.48,10
8455,file_50281.py,Java,Spring,1772,33,57,8,Long Method,Major,Introduce Parameter Object,1,26,9,194,84.75,0.448,11
9954,file_50288.py,Java,Angular,1422,24,79,13,God Class,Minor,Inline Method,1,45,10,190,75.52,0.014,1
9914,file_50289.py,Java,Angular,972,37,60,2,Data Clumps,Major,Split Class,0,7,14,91,47.03,0.096,11
4670,file_50298.py,Java,Spring,1674,27,38,7,Dead Code,Major,Simplify Conditional,1,47,7,366,90.13,0.084,17
3423,file_50304.py,Java,Flask,1744,14,71,8,Inappropriate Intimacy,Critical,Extract Method,1,5,13,477,66.1,0.509,0
3336,file_50317.py,Java,Flask,1131,20,54,2,Long Method,Major,Rename Variable,0,51,6,282,22.57,0.554,6
8396,file_50334.py,Java,React,1495,44,17,4,Primitive Obsession,Minor,Rename Variable,0,30,26,273,26.91,0.739,8
8464,file_50343.py,Java,React,194,18,70,7,Long Method,Minor,Simplify Conditional,0,30,13,104,52.69,0.89,19
2400,file_50346.py,Java,Flask,1536,49,4,1,Long Method,Minor,Extract Class,1,42,36,499,91.36,0.58,6
7377,file_50354.py,Java,Angular,1232,9,21,5,Dead Code,Critical,Rename Variable,0,39,15,408,45.58,0.665,12
4380,file_50366.py,Java,,422,9,75,13,Primitive Obsession,Critical,Split Class,1,10,23,139,12.27,0.741,12
1988,file_50380.py,Java,Django,384,6,65,3,Speculative Generality,Minor,Split Class,1,49,13,212,70.02,0.348,17
8057,file_50381.py,Java,Angular,203,46,15,9,Long Method,Minor,Move Method,0,57,5,355,23.49,0.095,18
7199,file_50389.py,Java,Flask,1425,9,4,3,Large Class,Minor,Extract Method,1,33,33,100,56.3,0.11,19
9858,file_50407.py,Java,Django,1351,35,2,18,Inappropriate Intimacy,Major,Remove Dead Code,0,34,14,329,41.67,0.99,9
1987,file_50413.py,Java,Angular,359,15,10,8,Large Class,Major,Remove Dead Code,1,17,29,180,62.53,0.263,1
2850,file_50422.py,Java,Angular,544,33,54,18,Duplicated Code,Critical,Split Class,1,42,25,301,54.2,0.633,5
6155,file_50423.py,Java,Angular,458,18,68,8,Duplicated Code,Critical,Inline Method,1,58,17,173,49.45,0.441,16
2080,file_50427.py,Java,,1923,25,44,2,Speculative Generality,Major,Introduce Parameter Object,0,41,30,63,89.37,0.573,0
3021,file_50428.py,Java,Django,258,15,37,14,Message Chains,Minor,Replace Conditional with Polymorphism,0,56,7,115,14.96,0.174,19
8174,file_50429.py,Java,Angular,1004,47,23,18,Inappropriate Intimacy,Minor,Replace Conditional with Polymorphism,1,6,4,486,22.13,0.526,4
7945,file_50435.py,Java,Django,386,18,73,12,Temporary Field,Critical,Extract Method,1,32,12,254,50.66,0.676,4
8446,file_50436.py,Java,Django,296,39,61,17,Shotgun Surgery,Critical,Extract Class,1,13,30,27,54.2,0.662,4
1903,file_50443.py,Java,Django,94,15,71,16,Shotgun Surgery,Major,Rename Variable,1,27,18,487,67.71,0.953,18
7020,file_50445.py,Java,React,1659,36,77,11,Data Clumps,Major,Inline Method,0,57,7,460,30.81,0.187,13
7945,file_50450.py,Java,Angular,1013,16,62,3,Inappropriate Intimacy,Major,Simplify Conditional,1,23,2,275,70.27,0.886,18
7512,file_50455.py,Java,React,1695,28,12,18,Inappropriate Intimacy,Minor,Split Class,0,46,5,163,73.43,0.12,7
9649,file_50456.py,Java,Spring,180,5,30,13,Message Chains,Major,Simplify Conditional,1,49,31,433,94.73,0.064,4
3144,file_50469.py,Java,Angular,612,46,57,13,Dead Code,Major,Introduce Parameter Object,0,26,30,16,42.2,0.407,2
1697,file_50471.py,Java,Django,1294,37,65,1,Duplicated Code,Minor,Simplify Conditional,1,16,24,285,69.23,0.742,15
7080,file_50472.py,Java,Flask,41,9,15,10,Inappropriate Intimacy,Critical,Split Class,0,7,10,338,89.48,0.041,9
4440,file_50475.py,Java,,1325,42,42,15,Dead Code,Minor,Remove Dead Code,1,23,5,208,10.64,0.507,15
3489,file_50477.py,Java,,1504,2,12,19,Speculative Generality,Minor,Encapsulate Field,1,24,9,139,52.34,0.235,17
7377,file_50479.py,Java,React,1066,6,36,13,Feature Envy,Major,Replace Conditional with Polymorphism,1,59,9,435,10.18,0.51,4
7119,file_50480.py,Java,Spring,1523,47,24,6,God Class,Major,Simplify Conditional,0,55,9,40,19.68,0.102,18
1792,file_50481.py,Java,,961,28,55,9,Switch Statements,Critical,Introduce Parameter Object,0,19,12,34,92.76,0.27,5
9933,file_50487.py,Java,Angular,895,18,49,8,Primitive Obsession,Critical,Move Method,1,12,35,354,17.39,0.411,4
3057,file_50501.py,Java,Spring,1426,6,21,18,Shotgun Surgery,Critical,Move Method,1,51,11,362,12.09,0.871,19
4171,file_50503.py,Java,Django,1819,42,61,9,Shotgun Surgery,Minor,Simplify Conditional,0,37,36,209,87.43,0.33,9
1260,file_50506.py,Java,,1903,47,40,6,Message Chains,Major,Replace Conditional with Polymorphism,1,58,1,207,61.78,0.918,17
2166,file_50518.py,Java,React,231,34,60,17,Shotgun Surgery,Critical,Introduce Parameter Object,0,27,8,358,90.19,0.391,1
9848,file_50530.py,Java,Angular,1202,1,6,12,Lazy Class,Minor,Extract Class,1,58,19,481,89.62,0.206,7
9798,file_50535.py,Java,React,1242,6,14,3,Data Clumps,Critical,Encapsulate Field,1,18,21,79,31.72,0.92,3
8753,file_50543.py,Java,React,1522,39,30,5,Lazy Class,Minor,Introduce Parameter Object,0,34,32,245,43.64,0.593,2
7326,file_50550.py,Java,Django,1213,17,9,12,Large Class,Minor,Remove Dead Code,1,58,35,459,46.64,0.696,12
1013,file_50553.py,Java,Flask,1393,39,24,4,Inappropriate Intimacy,Major,Extract Class,0,30,31,166,33.62,0.031,15
2309,file_50565.py,Java,Flask,465,39,15,15,Message Chains,Major,Simplify Conditional,1,27,17,431,35.61,0.018,1
5840,file_50574.py,Java,,404,3,30,3,Message Chains,Minor,Remove Dead Code,1,39,21,19,27.98,0.787,8
7414,file_50575.py,Java,Angular,1280,47,20,9,Data Clumps,Critical,Encapsulate Field,1,20,4,317,84.85,0.174,19
6474,file_50591.py,Java,Django,1541,3,65,15,Temporary Field,Critical,Move Method,0,48,12,234,19.53,0.395,2
4990,file_50592.py,Java,Spring,1157,40,20,17,Dead Code,Minor,Introduce Parameter Object,0,23,17,238,38.45,0.281,18
6504,file_50594.py,Java,,681,30,27,12,Dead Code,Major,Simplify Conditional,0,32,22,355,26.73,0.369,18
6943,file_50597.py,Java,Spring,1255,42,15,16,Inappropriate Intimacy,Minor,Extract Method,1,19,36,187,81.3,0.043,11
8755,file_50600.py,Java,Flask,150,2,14,13,Data Clumps,Major,Inline Method,0,30,5,243,10.97,0.433,15
6795,file_50614.py,Java,,836,18,54,5,Primitive Obsession,Major,Inline Method,1,11,24,145,12.19,0.78,10
6077,file_50621.py,Java,React,390,45,65,1,Primitive Obsession,Minor,Extract Method,0,59,3,94,87.47,0.998,3
9339,file_50623.py,Java,Django,1480,40,48,9,Message Chains,Critical,Inline Method,0,8,38,313,41.9,0.102,7
7499,file_50626.py,Java,Angular,1454,12,25,14,Shotgun Surgery,Major,Inline Method,1,9,28,231,68.56,0.562,12
9598,file_50643.py,Java,Angular,1632,18,22,2,Lazy Class,Minor,Simplify Conditional,0,34,26,64,56.4,0.634,9
5330,file_50656.py,Java,Django,93,13,45,18,Lazy Class,Major,Replace Conditional with Polymorphism,0,38,14,130,63.39,0.227,1
9935,file_50663.py,Java,Spring,1073,3,4,6,Feature Envy,Minor,Replace Conditional with Polymorphism,1,16,10,66,52.69,0.789,19
7317,file_50666.py,Java,Django,1292,45,70,14,Speculative Generality,Major,Extract Method,1,8,1,42,18.58,0.995,12
3233,file_50668.py,Java,Angular,379,48,5,6,Large Class,Major,Encapsulate Field,0,24,20,314,66.43,0.275,18
5323,file_50674.py,Java,Spring,772,28,40,13,Switch Statements,Minor,Simplify Conditional,1,57,36,335,49.73,0.253,17
2431,file_50676.py,Java,Django,1447,14,64,8,Message Chains,Minor,Encapsulate Field,1,53,20,371,41.8,0.347,18
6025,file_50679.py,Java,,1155,5,71,6,Inappropriate Intimacy,Critical,Inline Method,1,19,32,288,84.88,0.229,14
8597,file_50687.py,Java,Spring,338,48,32,15,Inappropriate Intimacy,Major,Remove Dead Code,1,14,6,35,64.2,0.556,7
6152,file_50688.py,Java,Django,854,33,48,9,God Class,Major,Split Class,1,48,3,402,50.02,0.787,7
1680,file_50692.py,Java,Flask,647,45,63,18,Inappropriate Intimacy,Critical,Rename Variable,0,30,33,239,75.64,0.811,4
4900,file_50694.py,Java,,34,47,61,16,Inappropriate Intimacy,Minor,Remove Dead Code,1,47,15,475,67.63,0.824,11
2787,file_50696.py,Java,Angular,1466,10,69,6,Inappropriate Intimacy,Major,Encapsulate Field,1,57,36,77,81.64,0.586,17
3187,file_50701.py,Java,,1491,2,38,9,Switch Statements,Major,Introduce Parameter Object,0,23,4,439,27.31,0.28,8
1780,file_50703.py,Java,Django,877,25,5,14,Long Method,Critical,Extract Class,0,31,29,61,63.3,0.062,4
8234,file_50710.py,Java,,1822,30,20,1,Feature Envy,Major,Rename Variable,0,53,15,416,75.64,0.463,11
2473,file_50714.py,Java,,1244,17,42,4,Speculative Generality,Minor,Extract Class,1,31,20,288,53.84,0.975,15
9671,file_50715.py,Java,Flask,1554,13,4,3,God Class,Minor,Extract Method,0,23,21,459,25.21,0.666,8
3695,file_50718.py,Java,Angular,1055,35,1,6,Primitive Obsession,Critical,Split Class,0,45,22,283,84.34,0.122,10
1894,file_50724.py,Java,Spring,1773,37,33,18,Inappropriate Intimacy,Major,Move Method,1,39,27,21,16.44,0.088,11
7825,file_50727.py,Java,React,771,12,31,10,Long Method,Minor,Introduce Parameter Object,0,57,37,436,13.16,0.594,14
1729,file_50734.py,Java,,1944,10,24,5,Large Class,Minor,Encapsulate Field,0,36,37,414,49.39,0.777,1
2121,file_50742.py,Java,Angular,1366,1,10,11,Primitive Obsession,Critical,Encapsulate Field,1,11,28,152,64.96,0.687,19
6980,file_50745.py,Java,,150,23,73,16,Data Clumps,Major,Encapsulate Field,1,48,31,289,15.38,0.973,8
5550,file_50750.py,Java,React,1992,3,4,8,Switch Statements,Major,Encapsulate Field,0,34,4,59,78.5,0.459,15
4424,file_50753.py,Java,Django,1642,30,2,19,God Class,Critical,Replace Conditional with Polymorphism,1,18,3,34,88.98,0.505,8
1175,file_50759.py,Java,Angular,1714,35,1,10,Inappropriate Intimacy,Critical,Replace Conditional with Polymorphism,0,17,4,185,83.08,0.898,17
2061,file_50769.py,Java,React,557,49,20,1,Lazy Class,Critical,Rename Variable,1,42,15,439,30.96,0.967,13
7418,file_50774.py,Java,Flask,806,9,70,18,Speculative Generality,Major,Introduce Parameter Object,1,29,31,11,17.24,0.988,5
2367,file_50785.py,Java,Spring,1202,13,22,5,Dead Code,Critical,Remove Dead Code,0,41,25,283,73.37,0.885,8
1378,file_50787.py,Java,,277,35,29,17,Shotgun Surgery,Minor,Simplify Conditional,1,25,20,92,49.62,0.129,16
1313,file_50796.py,Java,,381,19,15,10,Long Method,Major,Rename Variable,0,5,32,264,92.49,0.916,14
4430,file_50807.py,Java,Flask,1764,14,73,14,Speculative Generality,Critical,Extract Class,0,56,22,55,56.31,0.57,0
