project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
1480,file_86231.py,Java,Spring,464,1,22,5,Temporary Field,Minor,Split Class,0,26,2,216,81.51,0.01,3
1125,file_86237.py,Java,Spring,276,6,42,17,Switch Statements,Critical,Simplify Conditional,1,55,24,260,19.42,0.787,9
1638,file_86253.py,Java,React,655,43,78,9,Data Clumps,Critical,Extract Class,1,36,36,381,78.17,0.956,18
2018,file_86259.py,Java,Flask,385,15,77,13,Duplicated Code,Major,Encapsulate Field,0,35,27,236,87.39,0.982,13
4126,file_86268.py,Java,Angular,1703,21,9,12,Switch Statements,Major,Simplify Conditional,1,36,25,222,81.46,0.072,19
6525,file_86274.py,Java,Django,723,49,18,5,God Class,Critical,Remove Dead Code,1,8,19,420,10.4,0.209,19
9825,file_86277.py,Java,Spring,235,11,15,6,Data Clumps,Critical,Extract Method,1,16,39,89,21.64,0.819,11
5247,file_86278.py,Java,React,1554,41,72,5,Switch Statements,Minor,Inline Method,1,28,8,367,80.72,0.292,5
8267,file_86284.py,Java,Flask,1969,49,10,11,Primitive Obsession,Critical,Inline Method,1,30,20,245,67.68,0.728,14
1084,file_86288.py,Java,Django,1295,37,37,19,Message Chains,Major,Remove Dead Code,1,9,30,88,67.59,0.382,0
2215,file_86291.py,Java,Django,505,44,53,14,Long Method,Major,Rename Variable,1,14,26,321,28.46,0.422,11
5652,file_86294.py,Java,Flask,231,46,4,10,Duplicated Code,Major,Introduce Parameter Object,1,7,34,360,60.17,0.112,16
8055,file_86298.py,Java,Angular,112,9,55,15,Dead Code,Minor,Extract Method,0,20,27,475,65.47,0.088,5
1591,file_86314.py,Java,Django,418,21,35,10,God Class,Major,Extract Method,1,10,39,394,37.21,0.496,16
4951,file_86315.py,Java,Flask,1978,21,3,2,God Class,Minor,Replace Conditional with Polymorphism,1,41,5,414,14.75,0.292,10
4198,file_86319.py,Java,Spring,421,36,36,14,Message Chains,Critical,Encapsulate Field,1,40,38,324,77.96,0.993,17
1911,file_86323.py,Java,Spring,441,35,48,1,Message Chains,Major,Encapsulate Field,1,6,12,105,74.38,0.65,5
9872,file_86325.py,Java,Flask,1972,34,23,13,Primitive Obsession,Minor,Move Method,1,22,5,230,79.8,0.135,15
4880,file_86332.py,Java,React,453,24,37,12,Primitive Obsession,Minor,Inline Method,1,47,24,131,85.1,0.637,7
6574,file_86343.py,Java,Angular,335,4,9,8,Feature Envy,Major,Simplify Conditional,1,40,26,389,52.07,0.758,12
9585,file_86348.py,Java,Django,793,34,32,2,Dead Code,Minor,Remove Dead Code,0,37,15,377,94.98,0.838,12
3558,file_86356.py,Java,,112,33,56,4,Temporary Field,Minor,Encapsulate Field,1,16,24,445,62.47,0.456,15
6531,file_86364.py,Java,,1731,9,61,2,Dead Code,Critical,Remove Dead Code,1,27,25,184,23.86,0.547,2
7085,file_86366.py,Java,Django,1923,7,69,1,Shotgun Surgery,Critical,Introduce Parameter Object,1,58,9,53,81.71,0.722,5
5631,file_86373.py,Java,,1558,9,39,11,Data Clumps,Minor,Replace Conditional with Polymorphism,1,8,2,297,66.51,0.396,13
7421,file_86376.py,Java,Angular,972,15,56,10,Switch Statements,Minor,Simplify Conditional,0,28,31,327,39.88,0.498,1
7305,file_86379.py,Java,Flask,950,10,72,7,Large Class,Major,Extract Class,1,18,7,252,52.48,0.688,15
8146,file_86381.py,Java,Django,241,14,17,16,Primitive Obsession,Minor,Remove Dead Code,1,34,38,26,96.54,0.915,5
7024,file_86398.py,Java,Django,354,23,2,16,Message Chains,Critical,Introduce Parameter Object,0,6,27,373,75.05,0.956,4
7842,file_86410.py,Java,React,1607,9,20,19,Long Method,Major,Introduce Parameter Object,0,17,8,67,36.82,0.215,11
6854,file_86411.py,Java,Angular,284,21,53,10,God Class,Critical,Rename Variable,1,14,29,400,32.91,0.082,2
4017,file_86418.py,Java,Angular,476,1,49,11,Message Chains,Major,Rename Variable,1,10,32,183,14.63,0.291,15
2796,file_86423.py,Java,,791,24,39,19,Data Clumps,Major,Split Class,0,25,30,19,13.66,0.486,2
2159,file_86444.py,Java,Angular,1709,25,9,14,Data Clumps,Minor,Move Method,1,59,21,401,96.29,0.46,18
2877,file_86452.py,Java,React,99,4,68,7,Large Class,Critical,Move Method,0,55,29,228,59.1,0.406,0
1439,file_86461.py,Java,Flask,696,41,69,19,Switch Statements,Critical,Remove Dead Code,1,7,1,306,25.38,0.963,7
4089,file_86466.py,Java,Spring,321,22,8,15,Inappropriate Intimacy,Major,Simplify Conditional,0,35,9,451,36.33,0.957,9
9356,file_86478.py,Java,React,65,1,72,18,Dead Code,Minor,Inline Method,1,19,22,433,80.77,0.731,14
7846,file_86484.py,Java,Django,1914,21,33,9,Data Clumps,Minor,Extract Method,0,15,2,182,92.01,0.6,17
6096,file_86487.py,Java,,129,41,50,6,Feature Envy,Critical,Rename Variable,1,44,12,393,92.28,0.362,15
4018,file_86488.py,Java,Flask,1298,35,53,6,Temporary Field,Major,Inline Method,1,11,32,20,28.97,0.554,6
9876,file_86489.py,Java,Flask,578,13,56,16,Feature Envy,Major,Remove Dead Code,1,21,38,345,63.36,0.199,18
2030,file_86493.py,Java,,1222,19,51,4,Duplicated Code,Minor,Remove Dead Code,1,50,10,105,54.87,0.904,5
7749,file_86500.py,Java,Angular,834,17,45,4,Temporary Field,Critical,Introduce Parameter Object,0,29,37,322,96.43,0.959,1
9671,file_86502.py,Java,React,1473,33,26,4,Large Class,Critical,Inline Method,0,26,30,429,38.83,0.708,9
7008,file_86506.py,Java,Django,1385,20,66,15,Message Chains,Critical,Inline Method,1,58,27,276,98.86,0.612,18
9017,file_86521.py,Java,Angular,1774,21,74,8,Switch Statements,Major,Replace Conditional with Polymorphism,0,24,38,280,71.21,0.198,13
8690,file_86529.py,Java,Flask,107,26,59,9,Primitive Obsession,Minor,Rename Variable,1,24,10,366,92.66,0.986,14
5543,file_86533.py,Java,,263,7,12,5,Data Clumps,Critical,Split Class,0,15,23,118,19.97,0.808,9
1535,file_86543.py,Java,React,1802,34,50,11,Primitive Obsession,Major,Replace Conditional with Polymorphism,1,43,21,110,42.72,0.857,11
9185,file_86552.py,Java,Flask,526,19,37,13,Large Class,Critical,Extract Method,1,31,27,128,40.75,0.596,15
5635,file_86566.py,Java,,1887,30,1,5,Speculative Generality,Critical,Simplify Conditional,0,37,33,331,87.73,0.633,5
3032,file_86570.py,Java,Angular,1036,20,59,19,Duplicated Code,Major,Extract Class,0,14,14,482,46.48,0.195,14
1323,file_86587.py,Java,,1327,21,48,6,Data Clumps,Critical,Inline Method,0,56,5,350,22.25,0.107,1
5616,file_86597.py,Java,,546,13,38,8,Duplicated Code,Minor,Rename Variable,1,55,2,209,52.23,0.192,18
8282,file_86606.py,Java,Angular,1364,6,58,14,Duplicated Code,Major,Move Method,1,11,27,354,28.99,0.812,1
1168,file_86619.py,Java,Spring,1570,16,17,10,Primitive Obsession,Critical,Simplify Conditional,1,14,38,354,98.89,0.553,7
1943,file_86620.py,Java,Django,1351,10,13,8,Dead Code,Critical,Replace Conditional with Polymorphism,0,23,38,147,26.11,0.15,17
7981,file_86621.py,Java,,1102,5,23,18,Speculative Generality,Minor,Inline Method,0,11,4,476,55.74,0.276,4
4404,file_86623.py,Java,Spring,1032,38,44,19,Large Class,Critical,Inline Method,1,17,30,43,68.72,0.4,5
9914,file_86627.py,Java,Flask,222,44,66,12,Long Method,Major,Encapsulate Field,0,43,18,11,27.86,0.494,1
2952,file_86628.py,Java,Spring,1502,33,48,3,Long Method,Critical,Remove Dead Code,0,58,5,41,37.36,0.855,7
1236,file_86632.py,Java,Spring,1658,37,46,9,Long Method,Critical,Extract Class,0,21,34,304,60.15,0.551,5
9558,file_86634.py,Java,Angular,525,30,53,15,Long Method,Critical,Encapsulate Field,1,31,10,331,57.98,0.127,3
3646,file_86635.py,Java,Django,1427,38,2,7,Shotgun Surgery,Critical,Split Class,1,17,7,341,51.31,0.018,0
1983,file_86641.py,Java,React,675,34,25,8,Large Class,Minor,Encapsulate Field,1,15,14,107,59.29,0.714,18
5222,file_86644.py,Java,Angular,1007,2,17,17,Temporary Field,Minor,Simplify Conditional,1,5,24,383,66.03,0.242,1
2989,file_86645.py,Java,Angular,1576,28,27,11,Data Clumps,Major,Encapsulate Field,0,55,8,80,61.31,0.904,12
7936,file_86649.py,Java,Angular,1556,47,67,19,Feature Envy,Minor,Remove Dead Code,1,15,29,374,51.16,0.574,2
9511,file_86653.py,Java,Angular,886,49,14,5,Dead Code,Critical,Extract Class,0,52,24,267,56.76,0.288,6
8210,file_86656.py,Java,,1261,11,75,15,Speculative Generality,Critical,Inline Method,0,6,26,97,70.99,0.953,19
9367,file_86673.py,Java,Django,147,37,44,3,Long Method,Minor,Encapsulate Field,1,28,24,412,65.03,0.451,3
4647,file_86681.py,Java,Flask,32,16,51,17,Speculative Generality,Critical,Split Class,1,12,15,102,24.26,0.872,10
6484,file_86685.py,Java,React,1616,10,6,9,Large Class,Critical,Extract Class,1,13,15,39,48.27,0.868,4
2657,file_86692.py,Java,Spring,332,26,41,15,Long Method,Critical,Encapsulate Field,1,47,35,52,72.89,0.8,19
7405,file_86704.py,Java,Angular,1337,24,75,9,Inappropriate Intimacy,Major,Extract Class,0,15,11,224,29.04,0.58,11
6586,file_86708.py,Java,Django,1737,4,46,6,Inappropriate Intimacy,Critical,Remove Dead Code,0,47,28,375,81.49,0.034,4
8956,file_86712.py,Java,Django,1191,33,39,10,Speculative Generality,Minor,Remove Dead Code,0,36,20,270,73.36,0.336,13
1819,file_86718.py,Java,React,930,16,14,2,Data Clumps,Minor,Extract Class,0,15,1,391,83.61,0.837,4
6582,file_86727.py,Java,,579,18,18,9,Inappropriate Intimacy,Minor,Remove Dead Code,1,28,28,176,95.03,0.516,17
4248,file_86736.py,Java,Spring,1080,37,78,13,Long Method,Critical,Replace Conditional with Polymorphism,1,38,24,275,50.49,0.278,1
6976,file_86743.py,Java,Django,1199,15,52,17,Feature Envy,Minor,Inline Method,1,20,2,94,46.61,0.043,2
6840,file_86748.py,Java,Flask,608,16,23,1,Inappropriate Intimacy,Minor,Simplify Conditional,1,9,29,371,36.22,0.032,16
1960,file_86749.py,Java,Spring,1561,18,22,1,Duplicated Code,Major,Introduce Parameter Object,1,55,9,138,72.85,0.671,18
3946,file_86750.py,Java,Django,759,45,50,13,Shotgun Surgery,Critical,Inline Method,0,59,11,222,74.63,0.172,0
3091,file_86754.py,Java,React,547,39,10,7,Large Class,Critical,Rename Variable,0,6,17,150,44.65,0.121,18
7538,file_86755.py,Java,Flask,177,32,38,10,Large Class,Major,Introduce Parameter Object,1,51,23,256,38.89,0.699,2
8102,file_86762.py,Java,Angular,563,5,69,11,Message Chains,Critical,Remove Dead Code,0,39,29,231,15.19,0.069,1
3239,file_86764.py,Java,,1400,49,43,13,Duplicated Code,Major,Encapsulate Field,0,9,8,178,43.27,0.13,13
1938,file_86770.py,Java,Flask,1508,44,45,5,Shotgun Surgery,Minor,Move Method,1,28,20,325,81.99,0.56,8
2056,file_86774.py,Java,React,132,49,19,3,Lazy Class,Major,Split Class,1,32,25,338,67.96,0.36,1
2801,file_86776.py,Java,Flask,977,17,30,11,Speculative Generality,Critical,Split Class,0,56,6,431,99.98,0.2,3
7407,file_86793.py,Java,Django,1155,39,2,12,Duplicated Code,Critical,Extract Class,0,46,19,308,18.86,0.593,2
4528,file_86794.py,Java,,600,43,60,1,Data Clumps,Critical,Extract Class,0,58,23,436,96.57,0.831,4
7161,file_86802.py,Java,React,1602,3,10,7,Duplicated Code,Major,Move Method,0,10,38,122,94.36,0.022,5
2654,file_86818.py,Java,React,1912,40,72,8,Inappropriate Intimacy,Major,Encapsulate Field,1,16,2,177,29.12,0.424,1
7706,file_86819.py,Java,React,949,23,45,16,Primitive Obsession,Critical,Encapsulate Field,1,41,15,158,21.73,0.582,10
7113,file_86823.py,Java,Django,1813,12,35,15,Large Class,Major,Extract Method,0,49,36,379,42.94,0.697,7
4821,file_86824.py,Java,Spring,1083,14,75,11,Data Clumps,Major,Split Class,1,29,33,434,97.39,0.404,0
8940,file_86826.py,Java,React,1745,31,4,10,Long Method,Minor,Move Method,0,6,23,424,74.96,0.06,9
2733,file_86828.py,Java,Django,1140,45,55,9,Data Clumps,Major,Extract Method,0,58,38,488,58.64,0.994,19
2318,file_86842.py,Java,Spring,97,14,47,13,Temporary Field,Minor,Extract Class,1,10,20,319,73.88,0.392,15
8666,file_86846.py,Java,Angular,1070,33,20,7,Long Method,Critical,Remove Dead Code,0,57,12,409,47.94,0.397,11
5661,file_86847.py,Java,Django,1616,49,29,17,Data Clumps,Minor,Extract Class,0,14,37,211,36.52,0.412,12
6298,file_86851.py,Java,Angular,865,31,19,4,God Class,Critical,Simplify Conditional,1,8,13,32,75.01,0.605,4
3171,file_86855.py,Java,,1904,9,73,12,Primitive Obsession,Critical,Rename Variable,1,52,25,399,48.71,0.345,13
4069,file_86856.py,Java,Flask,697,13,36,8,Inappropriate Intimacy,Critical,Simplify Conditional,1,40,16,167,99.33,0.966,17
4648,file_86861.py,Java,Angular,761,24,69,18,Dead Code,Critical,Inline Method,0,15,24,246,26.08,0.039,0
5475,file_86872.py,Java,Flask,954,43,74,9,Temporary Field,Minor,Encapsulate Field,0,40,33,372,15.93,0.516,19
6124,file_86878.py,Java,React,93,17,24,19,Feature Envy,Minor,Replace Conditional with Polymorphism,0,19,4,282,31.51,0.763,19
9560,file_86883.py,Java,Django,1085,35,4,9,Dead Code,Critical,Extract Class,1,27,17,414,70.81,0.928,0
9959,file_86888.py,Java,Django,1505,37,33,3,Primitive Obsession,Minor,Split Class,1,38,4,400,61.47,0.273,9
3663,file_86891.py,Java,Django,348,3,7,18,Temporary Field,Major,Move Method,1,51,7,132,12.95,0.801,16
1833,file_86894.py,Java,Angular,32,17,39,11,Large Class,Critical,Simplify Conditional,1,51,37,126,34.81,0.357,7
5828,file_86899.py,Java,,904,30,56,14,Primitive Obsession,Major,Simplify Conditional,0,45,34,395,55.98,0.954,10
1574,file_86907.py,Java,React,50,46,4,11,Speculative Generality,Critical,Encapsulate Field,0,23,17,51,71.16,0.849,10
5753,file_86916.py,Java,Spring,1501,35,39,1,Feature Envy,Minor,Introduce Parameter Object,0,12,39,52,34.05,0.497,12
7349,file_86926.py,Java,React,240,8,19,5,God Class,Minor,Extract Method,1,53,27,195,89.11,0.731,16
2595,file_86933.py,Java,React,1060,26,56,16,Primitive Obsession,Critical,Remove Dead Code,1,16,34,278,14.94,0.586,1
5893,file_86935.py,Java,Django,1343,12,34,13,Lazy Class,Critical,Introduce Parameter Object,0,41,15,497,30.55,0.183,6
3781,file_86942.py,Java,Angular,42,19,65,7,Feature Envy,Critical,Encapsulate Field,1,42,27,405,73.1,0.076,7
9223,file_86954.py,Java,React,1757,47,56,14,Message Chains,Critical,Remove Dead Code,1,54,30,367,90.38,0.505,0
6198,file_86955.py,Java,Django,1206,42,14,9,Dead Code,Minor,Move Method,0,10,24,376,85.9,0.854,9
3937,file_86957.py,Java,,1346,7,67,11,Primitive Obsession,Critical,Split Class,0,34,7,72,87.24,0.567,4
5884,file_86958.py,Java,,22,43,16,16,Message Chains,Minor,Introduce Parameter Object,1,31,7,302,98.97,0.328,14
5910,file_86968.py,Java,,1501,47,41,11,Long Method,Minor,Rename Variable,1,14,32,167,84.35,0.675,18
1466,file_86969.py,Java,Angular,635,25,55,2,Shotgun Surgery,Minor,Inline Method,0,25,5,164,31.69,0.261,11
1152,file_86971.py,Java,,104,3,67,8,Data Clumps,Major,Introduce Parameter Object,0,18,24,281,93.23,0.04,2
5202,file_86973.py,Java,Flask,1207,5,34,12,Long Method,Major,Simplify Conditional,0,40,29,61,91.36,0.327,17
8369,file_86974.py,Java,React,1990,5,46,19,Switch Statements,Minor,Inline Method,1,31,9,116,32.78,0.828,17
9882,file_86992.py,Java,Angular,1515,41,26,10,Long Method,Critical,Replace Conditional with Polymorphism,1,36,9,282,29.14,0.49,9
6815,file_86994.py,Java,Django,273,2,35,10,Message Chains,Critical,Inline Method,0,14,39,271,14.98,0.888,1
5328,file_86996.py,Java,Django,1991,24,46,3,Data Clumps,Major,Inline Method,1,22,34,212,87.65,0.527,12
9057,file_87009.py,Java,Spring,492,3,32,10,Long Method,Major,Encapsulate Field,0,41,37,272,49.7,0.883,1
6522,file_87018.py,Java,,1927,2,72,13,Data Clumps,Major,Introduce Parameter Object,0,34,6,414,77.9,0.338,9
1421,file_87022.py,Java,React,686,7,76,11,Shotgun Surgery,Major,Remove Dead Code,1,54,38,383,73.35,0.799,6
3624,file_87025.py,Java,Flask,501,9,65,19,Lazy Class,Major,Introduce Parameter Object,0,7,23,404,23.49,0.271,15
1829,file_87027.py,Java,,1159,34,32,9,Primitive Obsession,Critical,Simplify Conditional,0,25,18,81,73.72,0.768,17
5099,file_87033.py,Java,Angular,345,3,14,19,God Class,Minor,Remove Dead Code,0,47,16,289,94.45,0.447,10
3235,file_87052.py,Java,,1883,33,36,17,Shotgun Surgery,Critical,Extract Class,1,40,7,423,72.91,0.785,2
2665,file_87054.py,Java,Spring,43,41,59,2,Duplicated Code,Major,Split Class,1,22,35,484,87.9,0.702,11
5558,file_87056.py,Java,Angular,1552,24,4,1,Shotgun Surgery,Critical,Encapsulate Field,0,25,33,133,34.75,0.351,18
4101,file_87060.py,Java,Angular,1814,10,16,7,God Class,Major,Rename Variable,1,21,24,486,88.59,0.172,17
9382,file_87065.py,Java,Angular,1542,9,69,6,Feature Envy,Minor,Simplify Conditional,1,52,27,56,23.7,0.258,7
5210,file_87070.py,Java,Angular,270,43,72,14,Inappropriate Intimacy,Minor,Introduce Parameter Object,1,15,31,456,85.51,0.451,16
8160,file_87072.py,Java,React,1218,16,70,19,Lazy Class,Major,Rename Variable,0,37,34,240,46.6,0.379,15
4862,file_87074.py,Java,React,556,43,62,15,Feature Envy,Major,Simplify Conditional,0,51,12,205,18.08,0.753,11
8771,file_87077.py,Java,Django,1039,8,50,7,Primitive Obsession,Critical,Split Class,1,43,1,119,96.17,0.013,17
6094,file_87084.py,Java,Spring,1722,24,65,9,Data Clumps,Critical,Remove Dead Code,0,38,39,163,85.2,0.643,3
7229,file_87108.py,Java,Angular,791,23,15,11,Duplicated Code,Minor,Replace Conditional with Polymorphism,1,59,23,185,45.19,0.119,1
4316,file_87113.py,Java,Spring,907,5,13,1,Temporary Field,Major,Move Method,1,31,27,482,33.92,0.675,0
5094,file_87119.py,Java,Spring,736,20,69,18,Long Method,Minor,Encapsulate Field,1,14,31,297,55.05,0.681,4
1090,file_87122.py,Java,Spring,329,11,79,2,Message Chains,Minor,Extract Class,1,17,36,491,75.52,0.793,12
9493,file_87123.py,Java,React,1723,44,50,11,Message Chains,Major,Encapsulate Field,0,46,33,498,56.13,0.55,1
4853,file_87126.py,Java,Django,1671,7,52,11,Duplicated Code,Minor,Inline Method,1,28,17,435,30.47,0.496,14
1978,file_87136.py,Java,Spring,487,9,66,15,Primitive Obsession,Minor,Move Method,1,18,26,424,34.85,0.301,1
7162,file_87140.py,Java,Flask,1592,47,33,15,God Class,Critical,Move Method,1,7,16,289,27.85,0.207,1
8950,file_87151.py,Java,React,1486,8,47,4,Large Class,Critical,Introduce Parameter Object,1,8,30,268,13.15,0.187,13
4584,file_87156.py,Java,Django,558,38,74,3,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,45,35,226,78.28,0.619,6
2291,file_87166.py,Java,Flask,332,17,58,14,Switch Statements,Major,Remove Dead Code,1,55,24,340,38.28,0.532,0
4419,file_87173.py,Java,Django,915,12,41,9,Switch Statements,Critical,Replace Conditional with Polymorphism,0,21,27,251,53.23,0.594,3
5980,file_87184.py,Java,,812,37,50,8,Temporary Field,Major,Extract Class,1,37,6,404,60.04,0.067,7
8185,file_87199.py,Java,Angular,495,10,23,13,God Class,Critical,Move Method,0,18,11,119,12.28,0.232,2
3257,file_87207.py,Java,Angular,1828,11,58,16,Lazy Class,Minor,Encapsulate Field,0,30,36,408,70.5,0.851,2
3178,file_87211.py,Java,Flask,1572,43,1,13,Long Method,Major,Extract Method,0,16,32,398,57.47,0.717,9
1106,file_87228.py,Java,Django,1689,44,54,2,Large Class,Major,Move Method,0,14,14,307,23.51,0.013,10
6954,file_87233.py,Java,Spring,1513,39,64,1,Lazy Class,Major,Simplify Conditional,0,55,36,293,74.97,0.711,14
5612,file_87246.py,Java,Spring,1096,2,40,3,God Class,Critical,Move Method,0,20,14,390,60.33,0.65,7
9126,file_87247.py,Java,Flask,1164,33,70,14,Message Chains,Minor,Split Class,0,16,2,471,61.62,0.477,2
9831,file_87252.py,Java,Spring,1520,36,47,14,Switch Statements,Major,Encapsulate Field,0,41,21,166,40.24,0.482,19
4323,file_87258.py,Java,Angular,1640,12,9,11,Long Method,Major,Simplify Conditional,1,44,15,206,15.16,0.84,17
8161,file_87259.py,Java,React,191,35,17,2,God Class,Major,Rename Variable,0,49,12,390,47.4,0.254,12
3590,file_87265.py,Java,Django,1590,2,15,3,Large Class,Major,Simplify Conditional,1,25,21,493,60.88,0.993,14
6994,file_87278.py,Java,Spring,1369,30,18,6,Inappropriate Intimacy,Major,Extract Class,0,52,1,418,42.12,0.865,8
1741,file_87291.py,Java,,1175,5,46,5,God Class,Critical,Encapsulate Field,1,53,25,82,99.04,0.287,10
1312,file_87293.py,Java,Django,287,18,32,2,Inappropriate Intimacy,Critical,Extract Class,1,44,30,312,45.47,0.425,2
9798,file_87296.py,Java,Flask,1946,37,4,19,Dead Code,Minor,Rename Variable,0,55,12,493,60.91,0.206,11
7262,file_87298.py,Java,Django,905,3,32,14,Message Chains,Major,Remove Dead Code,0,15,34,121,52.88,0.308,3
5091,file_87309.py,Java,React,853,44,25,11,Message Chains,Major,Encapsulate Field,0,52,18,447,14.86,0.876,10
6731,file_87314.py,Java,Spring,180,2,44,14,Switch Statements,Critical,Simplify Conditional,1,28,26,419,38.02,0.402,0
6877,file_87315.py,Java,Flask,177,4,33,7,Speculative Generality,Major,Remove Dead Code,0,15,36,127,74.95,0.201,11
1675,file_87319.py,Java,Angular,1512,40,29,15,Large Class,Minor,Split Class,1,45,2,80,88.2,0.939,1
4141,file_87323.py,Java,Spring,588,25,6,7,Temporary Field,Critical,Simplify Conditional,1,37,25,395,35.75,0.289,18
8235,file_87325.py,Java,Flask,122,25,28,1,Data Clumps,Major,Split Class,1,5,23,318,56.01,0.344,9
1962,file_87328.py,Java,React,1517,35,60,5,Shotgun Surgery,Major,Move Method,1,9,26,297,23.79,0.882,1
6143,file_87331.py,Java,,1478,44,76,11,Primitive Obsession,Major,Extract Method,0,56,11,485,37.49,0.784,0
8480,file_87333.py,Java,Angular,401,40,76,18,Switch Statements,Major,Extract Class,0,44,38,212,17.05,0.486,19
3884,file_87336.py,Java,Flask,1755,14,70,17,Shotgun Surgery,Minor,Replace Conditional with Polymorphism,1,50,11,424,67.02,0.942,10
9691,file_87338.py,Java,Django,1067,17,24,19,Primitive Obsession,Minor,Extract Method,0,12,13,155,48.06,0.441,15
8045,file_87344.py,Java,,1179,27,59,4,Large Class,Major,Split Class,0,38,14,405,11.94,0.053,11
4824,file_87345.py,Java,React,1356,4,42,5,Long Method,Minor,Encapsulate Field,0,20,32,249,81.93,0.894,6
4546,file_87349.py,Java,Django,401,9,59,4,Duplicated Code,Minor,Split Class,1,56,23,178,55.95,0.21,7
8951,file_87351.py,Java,React,1275,32,34,5,Feature Envy,Critical,Simplify Conditional,0,28,14,439,71.1,0.995,9
3954,file_87353.py,Java,React,503,35,74,1,God Class,Critical,Introduce Parameter Object,1,39,21,222,98.76,0.63,17
9191,file_87358.py,Java,React,1905,5,76,13,Switch Statements,Critical,Simplify Conditional,1,32,30,118,30.71,0.764,1
6475,file_87359.py,Java,Spring,1276,46,33,11,Inappropriate Intimacy,Major,Extract Class,0,6,5,25,52.3,0.991,7
3865,file_87367.py,Java,React,484,46,36,1,Data Clumps,Major,Simplify Conditional,0,30,6,250,82.11,0.295,4
2950,file_87368.py,Java,Angular,282,16,68,4,Lazy Class,Critical,Split Class,1,10,18,319,31.73,0.018,15
3294,file_87370.py,Java,Django,519,44,15,14,Duplicated Code,Minor,Remove Dead Code,0,45,11,50,78.02,0.202,18
5124,file_87374.py,Java,Flask,1630,41,4,5,Inappropriate Intimacy,Major,Encapsulate Field,0,22,33,45,52.15,0.958,8
2144,file_87382.py,Java,React,1530,4,35,3,Message Chains,Major,Move Method,0,6,6,301,19.6,0.31,0
5660,file_87385.py,Java,Django,1825,1,51,1,Inappropriate Intimacy,Minor,Introduce Parameter Object,0,25,8,464,85.53,0.966,13
4300,file_87390.py,Java,Spring,1081,29,21,7,Temporary Field,Minor,Rename Variable,1,42,27,119,72.73,0.331,17
9976,file_87391.py,Java,Django,1756,3,65,16,Message Chains,Minor,Introduce Parameter Object,0,46,24,36,93.77,0.595,13
1528,file_87396.py,Java,React,876,21,44,18,Message Chains,Minor,Extract Method,1,40,30,271,66.17,0.232,9
1076,file_87402.py,Java,,980,23,18,8,Long Method,Major,Move Method,0,21,23,367,77.01,0.805,12
5558,file_87403.py,Java,Angular,1195,45,40,7,Primitive Obsession,Critical,Remove Dead Code,1,39,16,341,66.26,0.934,11
2728,file_87406.py,Java,Angular,821,28,3,10,Switch Statements,Critical,Simplify Conditional,0,32,10,241,63.66,0.229,3
5000,file_87407.py,Java,React,490,39,67,8,Dead Code,Major,Remove Dead Code,1,41,33,423,31.59,0.599,19
7459,file_87408.py,Java,,28,6,43,5,Duplicated Code,Major,Remove Dead Code,0,56,13,339,82.14,0.234,19
7127,file_87412.py,Java,Spring,1886,39,3,5,Long Method,Major,Encapsulate Field,1,56,9,46,59.75,0.704,5
5796,file_87417.py,Java,Django,1377,8,37,8,Long Method,Minor,Remove Dead Code,0,33,35,252,96.48,0.682,15
3175,file_87418.py,Java,Spring,549,44,14,9,Data Clumps,Major,Simplify Conditional,0,37,15,232,21.14,0.023,5
9477,file_87427.py,Java,Flask,1907,5,29,2,Speculative Generality,Minor,Encapsulate Field,0,13,34,366,77.91,0.782,14
1603,file_87430.py,Java,Flask,640,47,37,3,Long Method,Major,Move Method,1,9,12,93,61.96,0.526,7
5165,file_87434.py,Java,Flask,711,39,36,13,God Class,Critical,Simplify Conditional,0,36,23,249,24.96,0.042,13
7206,file_87437.py,Java,Flask,927,5,12,17,Long Method,Critical,Introduce Parameter Object,1,5,38,169,65.09,0.397,19
4065,file_87439.py,Java,React,1088,48,77,6,Switch Statements,Minor,Extract Class,0,47,18,278,98.95,0.533,12
9641,file_87442.py,Java,Django,1342,1,10,2,Temporary Field,Critical,Split Class,0,51,15,365,60.13,0.891,19
5708,file_87451.py,Java,React,1765,31,49,3,Long Method,Critical,Rename Variable,1,30,6,383,73.21,0.873,2
8331,file_87452.py,Java,React,456,42,58,16,Primitive Obsession,Critical,Move Method,0,51,3,189,33.68,0.32,10
1330,file_87454.py,Java,,215,25,39,12,Temporary Field,Major,Move Method,0,19,37,94,32.97,0.881,15
1960,file_87470.py,Java,Spring,1742,39,43,13,Long Method,Major,Remove Dead Code,0,23,23,443,47.05,0.652,4
6459,file_87472.py,Java,Angular,553,39,19,19,Dead Code,Critical,Rename Variable,0,57,36,337,99.24,0.292,2
7985,file_87475.py,Java,,163,41,45,10,Feature Envy,Minor,Extract Method,0,20,17,204,71.12,0.131,4
4120,file_87496.py,Java,Flask,810,40,24,6,Shotgun Surgery,Critical,Move Method,1,38,9,160,72.17,0.373,0
2395,file_87500.py,Java,Spring,431,45,66,14,God Class,Minor,Simplify Conditional,0,12,29,132,16.15,0.083,12
