project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
1693,file_92991.py,Python,Django,468,47,5,7,Duplicated Code,Major,Simplify Conditional,1,59,30,165,51.33,0.016,13
8170,file_92996.py,Python,Django,285,37,62,3,Large Class,Major,Rename Variable,0,5,20,102,71.5,0.753,15
6555,file_92998.py,Python,Django,733,33,55,19,Temporary Field,Critical,Extract Class,0,42,18,126,94.23,0.487,12
8177,file_93001.py,Python,,1821,7,49,1,Duplicated Code,Minor,Inline Method,0,46,37,377,92.78,0.953,15
1738,file_93002.py,Python,,1253,22,15,6,Temporary Field,Minor,Inline Method,1,33,5,76,73.57,0.076,1
8047,file_93016.py,Python,Django,129,12,52,19,God Class,Major,Inline Method,0,6,26,457,53.13,0.666,17
3637,file_93031.py,Python,Spring,785,9,18,5,Feature Envy,Major,Remove Dead Code,1,20,28,61,53.73,0.163,5
5193,file_93040.py,Python,Angular,1071,9,42,2,Switch Statements,Critical,Rename Variable,0,58,38,444,62.26,0.114,13
2137,file_93042.py,Python,Django,1013,14,54,12,Primitive Obsession,Major,Split Class,0,34,1,407,36.87,0.104,3
4987,file_93043.py,Python,React,402,31,62,5,Data Clumps,Major,Simplify Conditional,1,17,19,238,37.92,0.861,18
8082,file_93053.py,Python,Django,685,33,34,13,Message Chains,Major,Inline Method,1,17,39,115,42.29,0.505,8
2743,file_93064.py,Python,,1533,37,8,12,Lazy Class,Minor,Move Method,1,45,32,375,65.54,0.568,1
9593,file_93065.py,Python,,1553,15,62,17,Data Clumps,Major,Simplify Conditional,1,28,17,495,55.4,0.125,12
3691,file_93074.py,Python,Angular,1868,2,70,13,Temporary Field,Major,Encapsulate Field,1,39,36,493,94.23,0.312,15
9772,file_93077.py,Python,,1163,6,33,19,Lazy Class,Minor,Encapsulate Field,0,32,33,473,87.32,0.314,19
3655,file_93092.py,Python,,147,4,8,7,Duplicated Code,Major,Move Method,1,7,30,208,34.43,0.966,7
2667,file_93094.py,Python,React,80,13,70,8,Message Chains,Major,Inline Method,0,21,37,280,62.92,0.759,14
1809,file_93096.py,Python,React,1654,37,69,10,Feature Envy,Critical,Extract Method,1,19,23,39,25.77,0.924,13
9001,file_93103.py,Python,Flask,1510,37,75,1,Switch Statements,Critical,Remove Dead Code,1,9,37,466,55.05,0.591,18
6058,file_93110.py,Python,React,116,20,78,11,Switch Statements,Minor,Rename Variable,1,34,27,318,90.86,0.027,19
4155,file_93115.py,Python,Django,1620,40,15,2,Inappropriate Intimacy,Minor,Introduce Parameter Object,0,39,37,382,87.74,0.649,13
5259,file_93116.py,Python,Angular,1550,43,47,13,Lazy Class,Minor,Introduce Parameter Object,1,44,1,85,58.34,0.151,12
3994,file_93121.py,Python,Angular,1683,21,53,8,Long Method,Major,Encapsulate Field,0,40,21,17,71.05,0.097,3
2920,file_93124.py,Python,Django,244,14,7,19,Feature Envy,Minor,Extract Class,1,47,36,75,64.47,0.473,2
9998,file_93131.py,Python,Spring,1854,12,24,9,Primitive Obsession,Critical,Inline Method,0,47,12,198,56.81,0.642,19
6255,file_93140.py,Python,Django,782,32,26,10,Feature Envy,Major,Simplify Conditional,1,58,14,63,41.7,0.094,11
1688,file_93147.py,Python,React,1100,20,4,9,Speculative Generality,Major,Simplify Conditional,1,18,7,245,87.57,0.28,7
2676,file_93157.py,Python,,1814,16,1,7,Temporary Field,Minor,Encapsulate Field,0,56,9,475,27.68,0.101,4
6324,file_93163.py,Python,Angular,340,19,70,16,Speculative Generality,Critical,Replace Conditional with Polymorphism,1,6,14,340,95.64,0.172,12
5409,file_93171.py,Python,React,1142,5,2,2,Primitive Obsession,Major,Extract Class,1,35,37,249,93.49,0.209,5
8096,file_93173.py,Python,Flask,1026,11,50,13,Lazy Class,Critical,Replace Conditional with Polymorphism,0,25,25,241,14.75,0.2,19
6542,file_93194.py,Python,React,1060,9,56,4,Primitive Obsession,Major,Split Class,0,26,9,379,93.29,0.547,17
5726,file_93209.py,Python,Angular,1344,7,22,11,God Class,Minor,Extract Class,0,28,18,356,56.46,0.24,14
5356,file_93224.py,Python,React,373,23,33,19,God Class,Critical,Extract Method,1,55,36,60,56.53,0.936,7
8409,file_93243.py,Python,Spring,110,16,19,11,Lazy Class,Minor,Replace Conditional with Polymorphism,1,51,34,335,69.67,0.641,19
5223,file_93263.py,Python,Flask,793,23,39,14,Lazy Class,Major,Split Class,0,21,10,60,73.24,0.392,5
5211,file_93270.py,Python,React,1466,46,39,10,Switch Statements,Critical,Split Class,0,27,16,53,68.26,0.059,17
8365,file_93275.py,Python,Spring,169,18,67,2,Lazy Class,Critical,Rename Variable,1,13,39,147,78.63,0.999,2
3820,file_93276.py,Python,,1501,43,73,7,God Class,Minor,Introduce Parameter Object,1,29,27,336,78.36,0.244,17
2706,file_93291.py,Python,Django,212,30,45,8,Dead Code,Critical,Introduce Parameter Object,0,37,30,462,37.99,0.465,12
5414,file_93299.py,Python,Django,1382,4,35,2,Long Method,Minor,Extract Method,0,41,4,255,88.48,0.048,3
8684,file_93321.py,Python,React,129,33,56,5,Message Chains,Minor,Rename Variable,1,15,24,440,10.86,0.772,17
2202,file_93324.py,Python,Angular,955,39,5,13,Large Class,Critical,Replace Conditional with Polymorphism,0,54,26,394,29.98,0.94,5
7535,file_93326.py,Python,Flask,1769,11,20,16,Inappropriate Intimacy,Major,Move Method,0,6,33,103,74.29,0.983,8
3184,file_93327.py,Python,React,1344,43,37,7,God Class,Critical,Extract Method,1,39,37,308,92.72,0.331,11
3200,file_93333.py,Python,Flask,307,19,19,1,Message Chains,Critical,Encapsulate Field,0,54,34,259,16.49,0.357,10
7994,file_93343.py,Python,Angular,1100,22,20,7,Long Method,Critical,Introduce Parameter Object,0,17,1,69,47.3,0.68,0
3227,file_93351.py,Python,,1516,36,11,15,Shotgun Surgery,Major,Extract Method,1,58,7,137,62.51,0.636,10
9099,file_93354.py,Python,Angular,411,27,3,15,Dead Code,Minor,Extract Class,1,45,11,422,70.76,0.337,14
8311,file_93364.py,Python,,654,24,49,8,Message Chains,Critical,Rename Variable,1,53,20,271,29.93,0.33,5
8936,file_93366.py,Python,Angular,239,34,63,12,Temporary Field,Minor,Split Class,0,56,39,398,35.17,0.443,2
5077,file_93369.py,Python,Flask,445,47,15,7,God Class,Critical,Replace Conditional with Polymorphism,0,6,29,186,39.08,0.556,19
4397,file_93376.py,Python,Flask,1394,39,11,17,Data Clumps,Critical,Remove Dead Code,0,58,10,423,31.63,0.768,12
8638,file_93382.py,Python,Angular,1217,40,6,9,Switch Statements,Minor,Introduce Parameter Object,1,57,24,473,36.98,0.806,4
8207,file_93384.py,Python,Django,575,24,56,6,Feature Envy,Minor,Replace Conditional with Polymorphism,1,35,28,145,33.3,0.454,7
1340,file_93393.py,Python,Flask,451,40,46,10,Message Chains,Minor,Introduce Parameter Object,1,56,38,372,32.21,0.592,12
7321,file_93397.py,Python,,487,48,56,3,Primitive Obsession,Major,Rename Variable,0,14,2,422,55.3,0.634,19
3169,file_93405.py,Python,React,1381,19,29,6,Data Clumps,Minor,Remove Dead Code,0,17,34,448,86.97,0.738,1
5778,file_93408.py,Python,Angular,1370,15,66,1,Message Chains,Minor,Move Method,1,14,22,298,53.41,0.178,3
9184,file_93411.py,Python,React,793,36,39,14,Lazy Class,Major,Encapsulate Field,1,16,2,236,49.37,0.302,7
1424,file_93414.py,Python,,1288,46,50,18,Temporary Field,Critical,Simplify Conditional,1,58,34,121,51.95,0.825,0
4083,file_93418.py,Python,React,1529,17,71,16,Feature Envy,Minor,Extract Method,1,22,6,101,21.89,0.199,3
1520,file_93434.py,Python,React,734,8,12,5,Dead Code,Critical,Rename Variable,0,44,6,471,33.65,0.081,2
7666,file_93445.py,Python,Spring,1441,48,24,19,Duplicated Code,Critical,Replace Conditional with Polymorphism,0,39,5,367,48.16,0.805,19
9602,file_93447.py,Python,Django,312,17,15,3,Feature Envy,Major,Extract Method,0,27,30,94,41.85,0.71,13
9980,file_93449.py,Python,Flask,1416,27,17,18,Shotgun Surgery,Major,Extract Class,1,11,35,13,93.84,0.597,19
9737,file_93460.py,Python,React,157,9,6,8,Primitive Obsession,Major,Rename Variable,1,7,13,159,94.14,0.778,12
3351,file_93466.py,Python,,245,45,27,8,Long Method,Critical,Move Method,0,28,33,449,48.18,0.938,2
6152,file_93472.py,Python,,864,49,56,14,Inappropriate Intimacy,Minor,Rename Variable,1,7,15,31,80.38,0.628,8
3613,file_93473.py,Python,Spring,647,48,3,6,Message Chains,Minor,Extract Method,1,15,18,341,78.06,0.888,19
1494,file_93488.py,Python,React,1416,31,70,9,Speculative Generality,Critical,Inline Method,1,42,1,8,70.05,0.358,1
4825,file_93491.py,Python,Spring,1225,12,66,1,Switch Statements,Major,Extract Class,1,49,10,56,93.23,0.939,15
8497,file_93496.py,Python,Angular,350,22,55,6,Temporary Field,Critical,Inline Method,1,15,32,415,69.31,0.979,16
8879,file_93498.py,Python,,622,14,75,11,Duplicated Code,Minor,Introduce Parameter Object,0,31,14,74,68.53,0.286,18
9808,file_93499.py,Python,React,392,39,37,12,Primitive Obsession,Minor,Remove Dead Code,1,59,19,312,15.4,0.299,15
3170,file_93513.py,Python,React,447,10,51,3,Inappropriate Intimacy,Critical,Remove Dead Code,1,46,14,155,62.09,0.481,19
5055,file_93515.py,Python,,1179,32,57,8,Shotgun Surgery,Minor,Move Method,1,10,25,144,13.95,0.814,2
5918,file_93518.py,Python,React,509,37,48,9,God Class,Major,Move Method,0,37,16,209,73.66,0.823,13
9930,file_93520.py,Python,Angular,1996,14,51,15,God Class,Minor,Extract Class,1,43,36,102,58.15,0.38,11
7802,file_93527.py,Python,Spring,250,20,56,19,Data Clumps,Major,Remove Dead Code,1,7,36,202,21.17,0.793,9
6336,file_93535.py,Python,,99,42,65,14,Temporary Field,Critical,Introduce Parameter Object,1,46,18,363,15.12,0.942,11
1454,file_93537.py,Python,Flask,1195,10,79,16,Data Clumps,Minor,Remove Dead Code,0,13,8,100,79.24,0.59,12
3082,file_93539.py,Python,React,1227,9,5,19,Speculative Generality,Major,Split Class,0,40,15,473,93.94,0.098,10
1338,file_93547.py,Python,Flask,316,21,32,1,Dead Code,Critical,Extract Method,0,16,6,339,73.93,0.679,18
1912,file_93552.py,Python,,466,5,39,12,Shotgun Surgery,Minor,Extract Method,1,45,17,347,40.6,0.786,5
7614,file_93568.py,Python,React,1199,6,32,3,God Class,Minor,Introduce Parameter Object,0,48,38,487,63.54,0.309,7
3961,file_93583.py,Python,React,361,42,10,19,Temporary Field,Major,Inline Method,1,35,1,416,25.17,0.678,19
3354,file_93590.py,Python,Flask,823,44,72,7,Speculative Generality,Critical,Move Method,0,18,1,263,39.8,0.961,8
9637,file_93599.py,Python,Spring,1096,7,6,17,Speculative Generality,Critical,Extract Method,1,17,36,476,65.68,0.416,15
9640,file_93600.py,Python,Spring,1984,11,63,18,Speculative Generality,Major,Move Method,1,46,11,331,71.75,0.666,8
1067,file_93601.py,Python,Spring,619,10,12,4,Shotgun Surgery,Major,Split Class,0,53,12,151,11.24,0.613,12
6240,file_93607.py,Python,Angular,1448,47,53,1,Message Chains,Minor,Rename Variable,0,53,1,92,53.4,0.03,13
3311,file_93613.py,Python,Spring,1073,16,44,1,Speculative Generality,Critical,Encapsulate Field,0,42,13,395,68.34,0.582,8
1962,file_93615.py,Python,Spring,1682,44,49,16,God Class,Major,Introduce Parameter Object,0,59,12,6,62.7,0.296,16
1162,file_93616.py,Python,Spring,204,7,16,15,Dead Code,Minor,Introduce Parameter Object,0,41,22,292,45.75,0.274,13
1330,file_93617.py,Python,Spring,500,9,73,19,Duplicated Code,Major,Move Method,0,30,18,331,35.59,0.005,0
9748,file_93628.py,Python,Django,1078,13,76,7,Long Method,Major,Encapsulate Field,0,41,12,396,28.86,0.048,1
1654,file_93631.py,Python,,654,37,14,17,Dead Code,Major,Replace Conditional with Polymorphism,0,38,26,453,66.57,0.9,16
4131,file_93648.py,Python,Django,1226,43,41,2,God Class,Major,Inline Method,1,54,6,26,79.68,0.117,6
4712,file_93654.py,Python,,1587,16,19,7,God Class,Major,Remove Dead Code,0,29,2,19,80.58,0.837,18
7100,file_93658.py,Python,Flask,1898,13,62,17,Switch Statements,Minor,Rename Variable,0,23,4,223,44.7,0.036,17
8480,file_93674.py,Python,Spring,832,16,50,19,Long Method,Major,Inline Method,1,48,38,14,10.21,0.117,3
4302,file_93676.py,Python,,1560,28,31,9,Lazy Class,Minor,Introduce Parameter Object,0,46,31,498,77.65,0.859,3
9250,file_93682.py,Python,Django,87,24,45,10,Inappropriate Intimacy,Minor,Encapsulate Field,0,35,18,169,48.25,0.481,18
7546,file_93685.py,Python,Spring,1494,35,29,12,Dead Code,Critical,Move Method,1,47,26,273,51.29,0.898,7
2009,file_93687.py,Python,Flask,1158,33,10,18,Speculative Generality,Minor,Rename Variable,1,21,17,262,81.48,0.938,6
3074,file_93694.py,Python,Django,657,4,34,11,Lazy Class,Critical,Move Method,0,32,15,305,64.96,0.349,12
6019,file_93695.py,Python,Angular,609,26,17,6,Inappropriate Intimacy,Minor,Replace Conditional with Polymorphism,0,24,5,343,56.83,0.699,4
4847,file_93696.py,Python,Spring,554,35,33,7,Switch Statements,Major,Rename Variable,1,42,2,417,73.67,0.735,3
1742,file_93698.py,Python,,1564,6,64,7,Message Chains,Major,Inline Method,0,57,38,276,88.33,0.585,1
3125,file_93702.py,Python,Spring,1326,22,21,7,Large Class,Minor,Extract Class,0,38,4,450,11.52,0.511,7
3442,file_93703.py,Python,Flask,260,30,73,19,Dead Code,Minor,Remove Dead Code,0,21,38,65,83.03,0.203,16
2045,file_93715.py,Python,React,1427,6,28,14,Feature Envy,Critical,Encapsulate Field,0,5,32,274,96.62,0.405,17
8362,file_93717.py,Python,Flask,1683,18,68,4,Data Clumps,Major,Extract Class,1,52,3,473,73.46,0.662,16
6628,file_93729.py,Python,,458,23,25,17,God Class,Minor,Replace Conditional with Polymorphism,1,26,15,401,13.67,0.669,15
4384,file_93734.py,Python,,432,44,11,11,Lazy Class,Minor,Replace Conditional with Polymorphism,0,27,23,47,10.74,0.991,5
4816,file_93736.py,Python,,565,38,23,8,Shotgun Surgery,Critical,Inline Method,0,31,9,49,68.03,0.855,8
6441,file_93739.py,Python,Spring,658,35,62,9,Feature Envy,Critical,Move Method,0,55,15,310,22.48,0.94,18
3725,file_93745.py,Python,Flask,502,45,75,5,Speculative Generality,Major,Extract Class,1,47,34,467,84.56,0.181,11
1326,file_93746.py,Python,Angular,893,43,76,2,Long Method,Minor,Replace Conditional with Polymorphism,0,10,28,182,40.45,0.988,4
5089,file_93749.py,Python,Spring,1792,17,27,8,Lazy Class,Minor,Extract Method,0,43,12,228,98.75,0.477,14
6997,file_93751.py,Python,Django,1643,7,49,19,God Class,Minor,Move Method,0,7,3,489,90.34,0.413,13
7876,file_93755.py,Python,,1548,6,72,19,God Class,Critical,Rename Variable,0,5,1,20,38.08,0.392,9
2066,file_93759.py,Python,React,256,41,26,8,Inappropriate Intimacy,Major,Split Class,1,34,32,124,36.87,0.051,8
8791,file_93775.py,Python,React,1658,27,6,17,Temporary Field,Critical,Simplify Conditional,1,33,12,286,74.22,0.635,7
9366,file_93780.py,Python,React,344,7,11,19,Temporary Field,Critical,Simplify Conditional,1,42,33,390,10.06,0.082,9
8058,file_93788.py,Python,Django,1408,31,16,2,Shotgun Surgery,Critical,Move Method,1,33,31,23,81.47,0.53,16
4487,file_93791.py,Python,React,1447,23,19,5,Speculative Generality,Major,Split Class,1,7,15,172,81.32,0.486,17
7482,file_93795.py,Python,React,44,15,19,18,Primitive Obsession,Critical,Extract Class,0,44,24,170,87.98,0.776,2
8880,file_93798.py,Python,React,1704,38,35,18,Large Class,Critical,Extract Method,0,47,15,349,92.56,0.898,3
2329,file_93800.py,Python,Django,490,6,20,6,Duplicated Code,Critical,Move Method,0,5,29,75,63.97,0.52,9
5655,file_93802.py,Python,React,1129,31,5,9,Speculative Generality,Critical,Move Method,1,38,14,218,11.85,0.136,3
4153,file_93808.py,Python,Spring,1646,3,63,1,Temporary Field,Critical,Extract Class,1,40,4,207,53.89,0.586,13
5362,file_93812.py,Python,React,1318,23,46,2,God Class,Minor,Move Method,0,21,2,465,68.88,0.168,6
6706,file_93818.py,Python,,1377,27,39,1,Inappropriate Intimacy,Minor,Inline Method,0,41,18,300,42.12,0.537,18
9739,file_93821.py,Python,Angular,1856,27,2,12,Data Clumps,Major,Simplify Conditional,0,31,38,56,93.86,0.392,11
6361,file_93823.py,Python,React,1831,31,78,13,Message Chains,Major,Remove Dead Code,0,47,37,229,89.42,0.167,4
6263,file_93825.py,Python,Django,1943,21,71,15,Message Chains,Major,Remove Dead Code,1,44,6,82,14.31,0.229,16
7768,file_93832.py,Python,Angular,1340,41,38,10,Large Class,Major,Move Method,1,13,37,116,95.53,0.145,12
6013,file_93850.py,Python,Django,943,7,26,3,Large Class,Minor,Remove Dead Code,0,17,2,303,38.98,0.566,0
3651,file_93853.py,Python,Spring,1265,6,16,18,Shotgun Surgery,Major,Extract Method,0,25,25,150,48.61,0.573,4
4854,file_93856.py,Python,Angular,1165,42,54,4,Switch Statements,Minor,Extract Class,0,55,14,180,33.3,0.148,16
7556,file_93860.py,Python,Spring,1478,13,20,18,Data Clumps,Critical,Extract Method,1,49,6,420,46.29,0.214,4
5456,file_93868.py,Python,Spring,1292,25,58,11,Temporary Field,Minor,Extract Class,1,51,22,234,24.02,0.889,5
3113,file_93870.py,Python,Django,1890,27,51,6,Duplicated Code,Critical,Inline Method,0,12,13,180,79.84,0.334,4
7599,file_93872.py,Python,Django,1160,3,59,14,Message Chains,Minor,Extract Method,1,40,6,43,63.07,0.615,19
6822,file_93881.py,Python,Flask,1321,47,57,17,Dead Code,Critical,Remove Dead Code,1,40,12,54,11.15,0.55,10
7274,file_93885.py,Python,Spring,1108,4,18,9,God Class,Minor,Encapsulate Field,1,30,39,434,96.1,0.435,2
2551,file_93895.py,Python,Flask,1041,36,64,5,God Class,Minor,Introduce Parameter Object,0,33,36,47,12.02,0.671,5
5263,file_93896.py,Python,Spring,918,33,29,3,Lazy Class,Major,Split Class,0,39,11,166,64.88,0.448,11
2846,file_93906.py,Python,Spring,1796,14,40,12,Speculative Generality,Minor,Extract Class,0,41,34,381,85.73,0.813,8
8207,file_93908.py,Python,React,1427,12,22,17,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,10,1,44,84.92,0.432,18
3781,file_93915.py,Python,Flask,28,25,10,7,Speculative Generality,Major,Inline Method,0,43,5,12,90.38,0.37,12
5026,file_93918.py,Python,,312,7,78,9,Primitive Obsession,Minor,Simplify Conditional,1,39,35,269,68.6,0.195,13
5030,file_93919.py,Python,Django,1527,35,50,17,Large Class,Minor,Extract Method,0,16,28,274,30.85,0.122,1
6387,file_93927.py,Python,Angular,891,41,74,8,Feature Envy,Critical,Remove Dead Code,1,20,4,363,99.6,0.979,10
9222,file_93947.py,Python,Spring,162,4,59,3,Dead Code,Major,Rename Variable,0,52,23,182,53.19,0.439,2
7955,file_93950.py,Python,React,559,38,14,17,Long Method,Critical,Rename Variable,1,56,10,301,25.12,0.466,19
6373,file_93954.py,Python,,756,31,68,1,Lazy Class,Minor,Split Class,0,57,36,478,62.91,0.155,15
7259,file_93956.py,Python,Angular,769,38,48,8,Speculative Generality,Major,Inline Method,0,29,20,413,34.94,0.045,4
4698,file_93957.py,Python,React,498,35,33,18,Temporary Field,Major,Inline Method,1,12,11,29,30.61,0.401,9
8340,file_93963.py,Python,Spring,518,1,55,3,Feature Envy,Critical,Replace Conditional with Polymorphism,0,35,38,40,25.58,0.457,4
6400,file_93966.py,Python,Angular,164,12,22,13,Large Class,Critical,Encapsulate Field,1,41,38,252,93.6,0.192,16
3270,file_93967.py,Python,,1773,47,45,12,Primitive Obsession,Major,Introduce Parameter Object,0,46,2,307,87.82,0.68,7
8956,file_93986.py,Python,Flask,208,41,42,13,Primitive Obsession,Minor,Encapsulate Field,1,28,24,79,33.78,0.095,10
6763,file_93991.py,Python,Django,1269,10,20,4,Lazy Class,Critical,Move Method,0,46,39,137,88.94,0.064,10
4957,file_94008.py,Python,Angular,1890,46,65,13,Long Method,Minor,Remove Dead Code,1,50,28,457,97.3,0.534,14
4618,file_94011.py,Python,Flask,212,2,11,10,Switch Statements,Minor,Remove Dead Code,1,5,10,53,54.49,0.658,13
2339,file_94015.py,Python,Spring,1778,1,78,16,Message Chains,Minor,Replace Conditional with Polymorphism,1,45,7,363,22.37,0.533,10
8867,file_94018.py,Python,React,1858,13,55,8,Message Chains,Minor,Remove Dead Code,0,25,3,446,51.38,0.931,19
6383,file_94028.py,Python,Flask,845,14,11,4,Feature Envy,Minor,Encapsulate Field,0,52,35,357,57.39,0.023,17
9043,file_94033.py,Python,Spring,1422,42,17,3,Primitive Obsession,Minor,Extract Class,0,44,25,325,99.55,0.075,10
5432,file_94043.py,Python,React,851,29,60,5,Dead Code,Major,Extract Class,1,53,18,475,10.26,0.22,12
7571,file_94064.py,Python,React,848,8,67,15,Speculative Generality,Critical,Introduce Parameter Object,1,6,6,294,30.96,0.937,9
7145,file_94065.py,Python,Django,980,4,73,16,Message Chains,Critical,Replace Conditional with Polymorphism,0,35,33,94,90.55,0.61,0
9154,file_94069.py,Python,Angular,1183,14,7,15,Message Chains,Minor,Replace Conditional with Polymorphism,0,13,31,30,50.45,0.695,12
8194,file_94078.py,Python,Django,893,45,62,12,Large Class,Major,Move Method,1,45,12,78,53.6,0.577,5
5004,file_94087.py,Python,Angular,511,40,56,19,Long Method,Major,Move Method,1,15,10,54,36.12,0.254,14
6632,file_94091.py,Python,Django,757,21,71,18,Inappropriate Intimacy,Major,Remove Dead Code,0,19,1,451,80.99,0.225,6
2735,file_94095.py,Python,React,328,28,38,13,Long Method,Critical,Introduce Parameter Object,1,26,12,50,63.92,0.242,0
2566,file_94113.py,Python,Spring,312,49,2,3,Long Method,Major,Replace Conditional with Polymorphism,1,55,5,108,18.55,0.24,6
4990,file_94121.py,Python,Angular,1977,16,47,7,Switch Statements,Critical,Extract Method,1,19,25,326,72.99,0.59,3
2256,file_94122.py,Python,React,780,24,36,10,Speculative Generality,Minor,Introduce Parameter Object,0,8,22,104,86.49,0.96,5
6468,file_94128.py,Python,React,1945,2,6,10,Duplicated Code,Major,Simplify Conditional,1,9,31,473,23.96,0.967,0
4038,file_94129.py,Python,Angular,434,49,21,15,Switch Statements,Critical,Rename Variable,0,5,30,371,25.0,0.748,13
2629,file_94132.py,Python,Spring,329,3,33,16,Speculative Generality,Major,Inline Method,1,23,27,198,68.03,0.165,4
8385,file_94134.py,Python,Django,934,26,57,14,Long Method,Minor,Inline Method,0,48,6,351,70.6,0.028,8
7515,file_94137.py,Python,Django,665,8,3,16,Primitive Obsession,Minor,Remove Dead Code,1,24,38,348,31.18,0.252,13
6227,file_94146.py,Python,Django,174,24,50,2,Switch Statements,Critical,Simplify Conditional,1,41,11,159,28.71,0.612,4
3306,file_94151.py,Python,Flask,752,30,11,10,God Class,Major,Extract Class,0,17,20,256,28.74,0.948,15
1989,file_94154.py,Python,,783,40,54,14,Speculative Generality,Minor,Rename Variable,1,49,16,82,88.8,0.455,10
8853,file_94171.py,Python,,572,38,9,11,God Class,Critical,Extract Method,1,48,25,409,17.34,0.001,0
1318,file_94172.py,Python,,560,12,11,2,Large Class,Critical,Remove Dead Code,0,56,1,198,68.94,0.598,11
1598,file_94184.py,Python,Spring,1229,21,29,1,God Class,Critical,Extract Method,1,37,23,36,66.46,0.357,15
8612,file_94186.py,Python,Spring,615,11,73,14,Duplicated Code,Major,Move Method,1,27,4,35,98.55,0.069,0
8695,file_94190.py,Python,Django,1458,15,46,7,Speculative Generality,Critical,Replace Conditional with Polymorphism,0,49,30,19,40.29,0.589,17
7888,file_94199.py,Python,Django,987,35,49,2,Inappropriate Intimacy,Minor,Introduce Parameter Object,1,59,30,369,36.29,0.347,6
3897,file_94207.py,Python,,333,2,74,16,Duplicated Code,Major,Extract Method,1,49,30,329,61.75,0.879,2
5469,file_94212.py,Python,Flask,1189,8,65,12,Feature Envy,Minor,Move Method,0,40,26,25,42.01,0.706,16
4215,file_94249.py,Python,Spring,1002,20,40,12,Speculative Generality,Minor,Extract Class,1,16,25,340,60.51,0.068,15
1679,file_94251.py,Python,Spring,1778,11,6,9,God Class,Major,Rename Variable,1,14,37,313,25.87,0.786,11
5895,file_94255.py,Python,Django,624,43,41,1,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,30,21,309,64.51,0.254,19
9599,file_94256.py,Python,Django,265,7,62,10,Dead Code,Major,Extract Class,1,17,2,100,32.37,0.393,12
3722,file_94257.py,Python,React,250,14,58,11,God Class,Critical,Move Method,0,42,7,138,80.62,0.24,1
2915,file_94260.py,Python,Spring,107,13,16,11,Switch Statements,Major,Simplify Conditional,0,55,7,118,82.32,0.314,11
8173,file_94271.py,Python,Angular,611,18,13,3,God Class,Major,Remove Dead Code,0,54,1,261,25.19,0.409,4
4695,file_94275.py,Python,Angular,1431,31,45,11,Message Chains,Minor,Rename Variable,0,53,13,308,38.19,0.056,10
4466,file_94281.py,Python,Django,1251,38,21,6,Dead Code,Minor,Introduce Parameter Object,1,38,26,163,71.05,0.219,13
3284,file_94330.py,Python,Django,1401,25,30,6,Primitive Obsession,Critical,Move Method,0,57,13,38,60.81,0.86,2
7787,file_94332.py,Python,,1902,1,6,8,Duplicated Code,Minor,Introduce Parameter Object,1,53,34,334,59.87,0.212,16
6545,file_94340.py,Python,React,1598,12,26,18,Large Class,Minor,Encapsulate Field,1,35,13,250,64.18,0.955,15
5110,file_94343.py,Python,Django,1002,13,5,3,Primitive Obsession,Critical,Simplify Conditional,1,14,35,407,16.85,0.708,2
5916,file_94347.py,Python,Flask,236,37,43,12,Data Clumps,Major,Inline Method,1,29,3,205,41.14,0.091,2
5178,file_94354.py,Python,Angular,107,44,7,1,Long Method,Major,Split Class,1,52,33,111,21.37,0.038,13
6939,file_94356.py,Python,Django,818,22,59,15,Switch Statements,Major,Replace Conditional with Polymorphism,1,32,25,47,86.06,0.168,19
1983,file_94366.py,Python,Spring,1250,22,28,9,Large Class,Minor,Introduce Parameter Object,1,21,24,11,91.27,0.478,6
3172,file_94376.py,Python,Angular,46,8,9,11,Primitive Obsession,Major,Split Class,1,49,32,410,24.58,0.218,0
6771,file_94388.py,Python,,87,43,3,18,Dead Code,Critical,Inline Method,1,23,24,229,62.74,0.186,7
9179,file_94390.py,Python,Flask,908,45,47,8,Speculative Generality,Major,Remove Dead Code,1,34,9,22,82.78,0.172,14
2744,file_94395.py,Python,Django,396,5,8,9,Large Class,Major,Extract Method,1,12,22,191,76.15,0.029,16
8542,file_94399.py,Python,Angular,703,18,72,13,Long Method,Major,Replace Conditional with Polymorphism,0,44,15,154,95.97,0.624,10
5371,file_94401.py,Python,,981,45,45,5,Switch Statements,Minor,Replace Conditional with Polymorphism,0,18,1,44,37.04,0.137,1
9885,file_94406.py,Python,React,1426,12,67,1,Dead Code,Major,Replace Conditional with Polymorphism,1,34,22,44,95.36,0.052,3
6003,file_94413.py,Python,Spring,1366,25,5,11,Dead Code,Minor,Replace Conditional with Polymorphism,1,52,13,411,14.41,0.687,17
6042,file_94421.py,Python,,1287,31,5,6,Duplicated Code,Minor,Encapsulate Field,1,29,15,168,72.14,0.456,12
9679,file_94423.py,Python,React,1956,9,16,4,Switch Statements,Major,Encapsulate Field,1,37,12,187,73.24,0.493,8
4238,file_94431.py,Python,,1966,34,35,16,Primitive Obsession,Minor,Extract Method,0,42,25,146,34.55,0.983,13
